cycle_number,capacity_ah,resistance_ohm,temperature_c
1,0.737926860631003,0.1494471136120181,26.492439513425676
2,0.7388589924741684,0.14827417491908032,24.930076788130258
3,0.74,0.15062435603216354,21.165982801179613
4,0.74,0.14844915434104913,21.797730129156616
5,0.73926840238614,0.15440811429129186,28.667144890107473
6,0.74,0.14787886172204115,28.59751919644195
7,0.74,0.15068084301038326,21.931637877177593
8,0.74,0.14903946564772028,25.566528362111278
9,0.7389394412615474,0.15041384593026644,20.80796123980088
10,0.74,0.1476501809428148,29.212701893339748
11,0.7367912535604465,0.14841818614693036,25.77304316620421
12,0.74,0.14840000537253537,22.95977733668637
13,0.7372445313021536,0.14985652134997146,18.545210564915216
14,0.74,0.15331542724863417,23.731236903745494
15,0.74,0.1512887692643119,25.712951745854365
16,0.7359986132220379,0.15115808618348142,25.89561822510953
17,0.7390709882326355,0.14670001288056395,22.56825905387989
18,0.74,0.14806873344343965,24.097533947713604
19,0.74,0.14764508306132246,26.55972884797323
20,0.7378427058981781,0.14998443245077606,25.802183769525225
21,0.7356117071519734,0.15110591793105235,25.695974713699798
22,0.7376639496171122,0.150119159745518,19.79275598143021
23,0.7366323358464223,0.1528465172575665,22.610573059740723
24,0.735318802100811,0.15234204792914313,22.77030344414687
25,0.738878092635333,0.1502075926759159,22.52593566007761
26,0.74,0.14972841928096745,26.649517128697564
27,0.7373292056616753,0.15557027964823392,31.844224817906408
28,0.7395138507249018,0.15195350311159303,27.727462238538404
29,0.7361929703482639,0.15138930366033504,26.166863056461235
30,0.7398867120732595,0.14810591463220202,27.088190030099163
31,0.7378645462066511,0.14787478084096947,26.8189388783401
32,0.74,0.14972979514657928,30.688611903416263
33,0.7398291286415732,0.14788901515720812,25.92608161058397
34,0.74,0.1509858422276078,28.304621431539655
35,0.7370622795426207,0.15027838576648772,25.069210783579795
36,0.74,0.1522546048054665,25.66204932853266
37,0.7360224254271412,0.1506929417552092,22.776690350332995
38,0.7388534804180289,0.1538713108776376,21.17024505257325
39,0.7393663912261943,0.15207995591195964,27.437931191159244
40,0.7375713654880185,0.1523077940240965,28.10304734776613
41,0.7392669827842635,0.15179885788245093,21.37425186688769
42,0.7358557267613826,0.15122119312787233,21.501710369810258
43,0.7366056428886756,0.14788121401912677,26.491520102198834
44,0.7395293973834374,0.14962844823922944,26.19849107163647
45,0.7395255387913297,0.15378444190941962,29.4627921944244
46,0.7375702198797677,0.15096438051041353,29.243484277398085
47,0.737610712826775,0.148455254862132,29.716263077228366
48,0.7396795591710936,0.1512224513174222,29.20887387661077
49,0.7386428360441902,0.15028019870994314,23.08113776978355
50,0.74,0.15248756071994057,25.541917242235126
51,0.7376693620127724,0.14822214778731319,23.0250208462764
52,0.7356703484054848,0.1508731114102041,22.292048837755623
53,0.7381920273310201,0.15334613204402822,25.959205780499417
54,0.74,0.15193141562261636,23.116921887399435
55,0.7399537903045658,0.14878702526328624,20.84502224709496
56,0.74,0.14951128245547113,23.220272981685635
57,0.7350631814416831,0.15071606925947686,28.75908457684178
58,0.74,0.15069774847006465,24.461908574341553
59,0.7388630853988819,0.15449946641671836,25.727761780371846
60,0.7357055100213292,0.1497735349077073,25.733335072787792
61,0.7365577112379458,0.1514625397070596,27.596055647201947
62,0.7333993598588311,0.1491920370963735,31.136904377173305
63,0.7399006480028687,0.15291759780525704,26.692358156548817
64,0.7369593653970276,0.15413831716813312,24.423652936503345
65,0.7356599690568889,0.15049754286572287,25.092874672831517
66,0.7383895859878654,0.15155754317147507,27.53115044118859
67,0.7353511569903041,0.15252476565871256,22.62302987054179
68,0.7357982057324018,0.15045125655792763,26.12114118229978
69,0.7394515248842236,0.15197906857378354,24.35594454053356
70,0.7391125972636944,0.15033346530590316,28.281816038643203
71,0.74,0.1547200082445664,24.49108894298183
72,0.7383444253481142,0.15255858056348914,28.211954667565777
73,0.7382684550660544,0.1548924188347028,22.856113765144883
74,0.7350230464955352,0.15435398684214918,24.18011352713617
75,0.733656588468253,0.1526032302765326,22.235979535539315
76,0.7348593955655502,0.1510588135006761,24.934677167450342
77,0.7381632957628572,0.1509097657296572,26.548109890761648
78,0.7374505499411751,0.14941441958496518,22.954456039728008
79,0.7334168785362061,0.15541366192669392,20.967408629053196
80,0.73728080690961,0.15411657824500075,22.88296331948187
81,0.7358070030329764,0.15497473757513114,21.35235494336655
82,0.7350396202103701,0.1520583917918089,25.43029958590781
83,0.7378218462516923,0.154272299324746,23.916586398526192
84,0.7367809151775867,0.1535508787877577,27.308380595629128
85,0.7378360893736766,0.1515916300190622,26.946010769178713
86,0.7355910626100933,0.1504842183782982,24.105520184743995
87,0.7393894408840207,0.15299165336994533,27.917061025432844
88,0.7337542796206994,0.15339544987433812,28.096725584622458
89,0.74,0.15834898341279338,27.92723063686755
90,0.7337557363757127,0.15367041153405955,21.31836072846847
91,0.7359634449417867,0.15138700345999484,24.3478096114792
92,0.7372690873049467,0.1531925229471156,28.759423098790833
93,0.7317776156141278,0.15250553180717014,23.496272604547283
94,0.7355443469797017,0.15359853626850042,26.700858179123337
95,0.7370531576112948,0.1513572363985007,25.054311989013414
96,0.7360188118962789,0.15008792103747368,25.81825037901965
97,0.7322785140067393,0.1517773939127746,25.167470998770074
98,0.7383913591063223,0.15265107163367003,21.69564362865734
99,0.7360441599604183,0.151559499764197,26.410753351629
100,0.7352163250811592,0.1554256258297317,20.036700157428584
101,0.7341998493170543,0.15504718824697186,27.997904687457112
102,0.7369284879513225,0.1519078301349709,25.1754073654688
103,0.7343661041867157,0.15286126683398285,23.938418598196723
104,0.7336125171253218,0.15639618961331875,26.237177773061088
105,0.7365808832505635,0.14648915531719178,24.196555840182718
106,0.7365162444960078,0.15662944748048918,29.145868782725195
107,0.7391508987528351,0.15456216773808698,23.766835984286576
108,0.7361263592887937,0.15382915099866232,25.20756559140418
109,0.7339487818994593,0.15360304521799573,20.838918805014945
110,0.7359283974059194,0.15415112019431973,16.474688320004304
111,0.7328063748831939,0.15322357805788595,26.679708726450563
112,0.7318056391249219,0.1542591763067207,28.366222850467576
113,0.7350979775941795,0.1562967956161022,24.061740176697604
114,0.7368112014002159,0.15514119390359862,23.754297874839878
115,0.7381981670614163,0.15504888120953067,23.51595075248147
116,0.7354181740269339,0.15281995192015135,24.152052525722162
117,0.7326195612716807,0.15480493273571438,25.979957863119978
118,0.7313017703197023,0.15091227866178497,23.700032011100966
119,0.7373325291861512,0.1550650884543269,28.489123301246547
120,0.7343001177767877,0.15311141094530817,25.055476070073006
121,0.7319234264966088,0.15561721862846822,26.47728867267907
122,0.7374781094261013,0.15564536950917773,26.53098299682633
123,0.7332114471552997,0.1510595929460837,23.093758918312453
124,0.7341890898768403,0.15066464303515667,26.837012645804712
125,0.7314234542338524,0.1546926832036593,22.889012391564798
126,0.7333051366919253,0.15256549391107505,20.166533453113978
127,0.7350250931876978,0.15058907981797984,22.951998062250965
128,0.7329828707934967,0.15918411586086145,31.146001164186117
129,0.7355925259769885,0.1506377859716421,27.97842202193524
