cycle_number,capacity_ah,resistance_ohm,temperature_c
1,0.7388052072762777,0.15167116382488943,23.872730616064054
2,0.74,0.150117512950622,26.740803854280294
3,0.7390413992653173,0.15107894373937475,25.74124064742068
4,0.7382490398515452,0.1534457058605033,23.818565604793942
5,0.74,0.15074201182494265,27.10784031817287
6,0.74,0.14912300106685603,25.233273104934085
7,0.74,0.15259502318042376,25.27086684728258
8,0.735878052320529,0.14805933058804518,26.271616858039092
9,0.7346410305762595,0.15488387784650878,23.62757492255733
10,0.74,0.1483190880370597,21.294454785460445
11,0.736686975887858,0.14949094379233963,25.67819397505686
12,0.7379027852069896,0.15026960169976974,22.07057431995468
13,0.74,0.15345226122985997,24.333263371222827
14,0.7382894342498555,0.15413083043846193,21.430789329677452
15,0.74,0.15057711166118593,25.01692829004419
16,0.7339939466287024,0.15109264037237147,23.89683269566648
17,0.7393226628373637,0.1508535961097222,24.21258143679434
18,0.74,0.14880838369225532,27.212497298897524
19,0.735155418955413,0.15409129507712815,25.628584546637533
20,0.7365742029704553,0.14878485536752714,25.10297116407078
21,0.736039650359951,0.15236730038765267,24.34599853065282
22,0.7384520610204512,0.15009720368864282,29.645430069514482
23,0.7360796190974334,0.15189093654895347,26.948868481947123
24,0.7372008480207051,0.15360667030234065,27.45186712029995
25,0.74,0.15005055768814404,26.03460711147969
26,0.7356128888456333,0.15409806058837774,24.192712759877786
27,0.7369801809873838,0.1528259048842376,23.39029967091495
28,0.7370596919888235,0.15269237034911903,18.88854685218359
29,0.7393254663162206,0.15106538516082876,21.636605432268972
30,0.7367439017565514,0.15238234895659,24.666580841603494
31,0.7348157050844882,0.15171720788440388,23.8786518147917
32,0.7355816465408511,0.15432595071851418,22.724044589932547
33,0.734255155733613,0.15683125672555656,20.55471608319821
34,0.7357806232316951,0.15276805070586214,23.00200443275709
35,0.7382767923592154,0.15512942523125542,22.18714658967588
36,0.7344989542039905,0.15069817204001396,26.91408092783078
37,0.7299529536643117,0.15791101599036272,29.039014862260665
38,0.7337828944338902,0.15358473480139767,27.613476408722153
39,0.7320622802944091,0.15326546271265437,20.25175386342682
40,0.7358261277964572,0.15453775051373142,25.488759835091017
41,0.7370296627764034,0.1573143159767527,25.18251922499945
42,0.7338857251380118,0.1509581484538682,26.570744332024244
43,0.7353382445842848,0.15469069720616488,27.21975701066934
44,0.7332327554028125,0.15336236518300553,21.371086502992892
45,0.7324784622231559,0.15475084932948194,23.07936136011948
46,0.7331391980068248,0.15259306389255975,19.696708029171468
