cycle_number,capacity_ah,resistance_ohm,temperature_c
1,0.7394231133148621,0.14582139179621725,41.90405545274005
2,0.7375173478518765,0.14993637459513529,40.643946265660425
3,0.74,0.15017200560685273,39.01044689225651
4,0.7399063489482337,0.15108602684164715,44.264517364936694
5,0.737089070562105,0.14743615350760586,36.387587191504856
6,0.7381923961637107,0.1505576330302388,39.58194016562338
7,0.7380951796337182,0.15137066105391225,39.709008137819765
8,0.7390045843063175,0.15411361914328123,43.65519271848076
9,0.7371221313637684,0.15344055050154015,36.294756775698254
10,0.736382483075884,0.1525523496960354,39.130617800513285
11,0.7384531991667945,0.15021839072267354,40.199571710897594
12,0.7361190626650223,0.15255059293778467,44.379962523645496
13,0.736083248403833,0.15170856899116222,35.25260121860207
14,0.7366222195886312,0.15205391223486953,41.05363816598874
15,0.7354681675373153,0.15421999958120644,41.83893749988945
16,0.7377133183361219,0.15402599647968104,38.11297205281041
17,0.7391802863475265,0.15364652989434205,40.186314042196216
18,0.7375790218039164,0.1547752025824179,37.883272337418475
19,0.7330250150538311,0.15447385665366886,41.29228577210854
20,0.7341246836099847,0.15588307753821862,36.44925860864633
21,0.7323794995562783,0.1531063548698916,43.08022122344542
22,0.7325607494712667,0.1551514838613609,43.71927607396885
23,0.7325649294029059,0.15623224249363687,39.88500899911573
24,0.7324025437306153,0.1522323529035252,40.9061011654487
25,0.7288557802545816,0.15508866126766138,44.71540026475981
26,0.7365267747547266,0.1568509282960908,36.594956250134096
27,0.7327290523184976,0.15754671096237327,44.397180665091
28,0.7336960434059108,0.15600853920796479,36.07383273239153
29,0.7317050320636039,0.1589088052302026,39.18551937094723
30,0.7291492915497525,0.1599470619734027,36.918497394550954
31,0.7298254539949288,0.15740337740609847,41.89426199791054
32,0.7319672962124215,0.15600037085236196,37.42188955194403
33,0.7318356739738019,0.15657995680811773,37.655773013153976
34,0.7299662585178107,0.16071368969561972,39.03594780648258
35,0.7301645309617055,0.15801844400824988,40.710884011520214
36,0.7279355138099385,0.15548508846885808,40.2325506707647
37,0.7299261582610025,0.16076351273493406,38.63277330960574
38,0.7281807930367614,0.1574184252571217,36.585956871539885
39,0.733109050001843,0.16119738986971247,37.272546602453666
40,0.726796381013819,0.16343987395474005,36.71930022001486
41,0.7260827666478945,0.15930173352592983,38.241753646591626
42,0.7285528524606879,0.16067317274354337,41.32604674930354
43,0.7259287052368693,0.15822142933787028,40.043794858516044
44,0.7267321950277668,0.15837425042118902,38.2557008944143
45,0.7225140646819029,0.1635732633721192,31.84595367487116
46,0.7235770602564839,0.15834363193021436,38.870614455641054
47,0.7228712613881042,0.16177494678378038,42.02075723986472
48,0.7303462203598897,0.16353528113720056,37.88660526149349
49,0.7220296736899297,0.16335323282679995,40.022344232668054
50,0.7253727853746732,0.16277764387243485,40.22163648416055
51,0.7212747990301251,0.16424311463471064,36.11829646159405
52,0.7241057006222812,0.16186522632258302,38.697060156897365
53,0.7242388341151431,0.16404448831478213,37.164595263258946
54,0.7223411091728119,0.16519053072474726,41.13484825385307
55,0.7227007711993727,0.15881929398214928,40.96450663777284
56,0.7212034588068426,0.16515080494548867,39.94613611213935
57,0.7219377525608991,0.16313310557620395,38.110021892311615
58,0.7218438914553891,0.16724803157062876,39.223688507107006
59,0.7218668970282818,0.16193619427898182,38.76041936401827
60,0.720021349322811,0.16565724320443923,37.98849754565525
61,0.7233661122435013,0.1664884365457275,38.263102149181734
62,0.721874666613156,0.16595334449277682,44.57149882964957
63,0.7188019888689663,0.1646363203989722,40.40321152005859
64,0.7217836881147336,0.16442640769784211,36.133531876246046
65,0.717005512633081,0.16646468137093398,41.31718276531812
66,0.7176593331508998,0.16451667403936726,37.54409839689048
67,0.7167269894567795,0.16457754309546513,41.018222277053866
68,0.7203805354843549,0.16793363500793265,38.428594175955034
69,0.717856579792745,0.1644531602025179,42.3350724412972
70,0.7197317613180029,0.1655178348649215,41.77373220954061
71,0.7178870927092335,0.172217179667619,32.83481328847239
72,0.7171221257794917,0.16645693540287634,42.398749607848515
73,0.7160580702880947,0.16779522142361536,36.79894940713819
74,0.7174600075397587,0.166173819460245,38.68844473206869
75,0.7201428936529438,0.16810189478856283,41.45290341494511
76,0.7167629936656824,0.16580484859666825,41.77749935679827
77,0.7157183710521735,0.16962560894083156,43.86604006438724
78,0.7142816713803949,0.16918125220802632,43.14601206214497
79,0.7155812273554337,0.16826978390843844,42.242327805260864
80,0.7123646526918516,0.1675644942056024,43.36684681913862
81,0.7114146400791138,0.1732378011813342,41.315673617953266
82,0.7116751390550318,0.16730082931326037,41.0147033334607
83,0.7118167213810029,0.1697612105200863,37.205119541025674
84,0.7137820195876439,0.17078755097989498,42.919686254342174
85,0.7147669230730648,0.1695454894351559,37.44519443892977
86,0.7119113015139714,0.16913181559373566,39.46484633312342
87,0.7127455504963938,0.16977685785047747,37.54074240695327
88,0.7103383258700787,0.17195664269982583,43.36026553570922
89,0.7085847138226925,0.16897763086990283,39.295598091550126
90,0.712403159578294,0.16691858835655568,35.968506003336074
91,0.7104679765390868,0.17047937134952945,37.54527699580454
92,0.7103375482119,0.17312459753613013,38.71168854386929
93,0.706329941486551,0.1727102400313338,41.58976080171038
94,0.7107962216304601,0.17207369416773322,42.60898427082629
95,0.7083222783194953,0.17218415116353264,37.46098790600829
96,0.7084759969787799,0.1740192450699248,42.51610528325006
97,0.7065128686149554,0.1741250608413059,39.86454565924409
98,0.7115980194990456,0.1733285032737762,43.93387184995933
99,0.706733242600929,0.1733651599464697,40.546809978293524
100,0.7101058198184175,0.17337999070600404,36.952147242922905
101,0.7069743951781566,0.1722524427274531,41.35855594932174
102,0.7053366856057977,0.17829500905936155,39.29253966648851
103,0.7027799992802763,0.17448390216666426,40.9074490008621
104,0.706650408524459,0.17123429584442584,41.10646523716254
105,0.704299835544731,0.17624232984406116,41.360414447621594
106,0.7017728283795375,0.17816089609077237,41.12186762880124
107,0.7068174936329954,0.17649928667617987,41.82335740969027
108,0.702776090098116,0.17629978785976153,39.27315460430019
109,0.7020971066374542,0.175824287109182,42.993708054852405
110,0.7015965114308254,0.177399398569693,38.619916964374255
111,0.7076753103030435,0.17753566979424876,35.50929610144327
112,0.705641522650364,0.1774183141009503,37.274473930655375
113,0.703483836363926,0.18102172122215685,37.06212124252963
114,0.7010373425965849,0.17704383968561682,40.048098331421805
115,0.6999504680582385,0.17939214254406885,35.75832863341312
116,0.6989026806592408,0.1753243625009637,43.13527292963472
117,0.7002210536534744,0.17817802608004812,37.58117679069831
118,0.6985395111624059,0.17752769484822772,41.78726340758315
119,0.6997534621884733,0.175701112298837,37.981128090769026
120,0.6999964706278226,0.17862318904964128,37.88510433947347
121,0.7028116107635668,0.18066722688860132,40.60205454681936
122,0.7014261899593027,0.1797791483324131,39.23237710353184
123,0.6997317183479713,0.18104367762315024,38.8037337781378
124,0.6980067864931233,0.18091303990163465,39.15651977840115
125,0.6999046237558947,0.1816823588709565,43.16835752392397
126,0.697841914230892,0.17758938134451566,40.79788401052425
127,0.6988785619452665,0.17889583359004277,42.3394615607457
128,0.6970060673415817,0.18003829695337978,39.142913689826365
129,0.696182691775901,0.18237027619628404,44.18387949866609
130,0.698989763919693,0.1802084504451675,43.36946402276445
131,0.6939961220703376,0.17866973320169524,41.044479226021444
132,0.6964492008821732,0.1812249005970682,37.684905059037234
133,0.6945149557154181,0.18101160613863035,42.07296442312893
134,0.6936395256973898,0.18529589095897323,37.40334963430022
135,0.694612409364944,0.1846402751675855,42.04926115425926
136,0.6978871827427662,0.18153260984519365,39.90067973740868
137,0.6954754648387709,0.18330532742804367,42.1425196749165
138,0.6953960366919257,0.18637242016521527,40.87755658338317
139,0.6940468343941446,0.18610421478139888,40.98015629640699
140,0.6987314301532837,0.18639204791410424,36.739367520895875
141,0.69050646637458,0.18327789977902387,37.89545946061421
142,0.692111172187818,0.18313515885740247,40.91053483365391
143,0.6938290318214427,0.17979502954444115,38.52286995886293
144,0.6947315029388651,0.18544562620679236,40.96861033969109
145,0.6933321359470644,0.18733774830514488,44.069324899580025
146,0.6906598639787149,0.18534993681322917,38.80801045711332
147,0.6975393736455379,0.18348213798251495,42.4967473620523
148,0.6910514991289082,0.18626731576719197,40.2255712108219
149,0.6902992873973646,0.1830836061082868,43.572629049915456
150,0.6880248132860866,0.1869553686213043,40.16825622301163
151,0.688633593285676,0.18605194621726262,38.96619708325399
152,0.6879337218709071,0.1862969512173789,38.121118582653
153,0.6880227705626651,0.18944469824456509,36.579452639610615
154,0.6898997569180326,0.19128285968911438,43.02740176985427
155,0.6891624216203982,0.18776797649672547,42.04171610997089
156,0.6868670449338636,0.18804579774296534,37.01024009798175
157,0.6872626741788527,0.18865800820872383,42.211101452297434
158,0.684962148802966,0.1865768539165664,37.77245270653146
159,0.6877688252874533,0.18715278705583768,38.94642100375427
160,0.6815396535005505,0.18720950124512778,39.12758964715574
161,0.6849229839490515,0.18738380542990682,42.16961037615306
162,0.6861399270113148,0.1927857884726391,40.849405605283636
163,0.6860234768093775,0.1913558177643097,39.22697648396278
164,0.6831557473601831,0.19194724061782428,36.2311017902717
165,0.6806206437079931,0.18926039059215205,40.25667814264316
166,0.6830578903000568,0.192683819024338,42.70122542449415
167,0.6855347469296541,0.1889203986035273,45.90450091523202
168,0.6840903515115014,0.18992601814700624,36.05873363000006
169,0.6815837617932671,0.19085123817643154,41.99645544529611
170,0.6796498419423695,0.19073462981886424,44.83090254258118
171,0.6824495566093501,0.1914343075107203,41.77597606002054
172,0.682226964906461,0.19328254629313443,35.6237458507724
173,0.6831536665598674,0.1903869026872948,36.19886545716828
174,0.6819693786019325,0.19312004308410577,38.139645299181375
175,0.680369444178078,0.18879153003028112,39.966328161176634
176,0.6769057118137342,0.19229108011145035,39.60181304248821
177,0.6792798142019346,0.1931806160098526,39.86912267129957
178,0.6781496014054983,0.19718370755662085,35.28786609134323
179,0.6785428057562383,0.1949421533781765,38.7876503140053
180,0.6785417561371281,0.19345636072089475,37.54611494206762
181,0.6759804920699436,0.1918606829272824,39.56811076374608
182,0.676702569372995,0.1931334271958612,39.460084030138695
183,0.6780663192039859,0.1932664820581069,39.08419095485022
184,0.6764525942814978,0.19449883560554895,36.91105578746113
185,0.678577405234903,0.1937953950476999,36.65516757459948
186,0.6762749887021207,0.19330124488087486,37.0383987717555
187,0.6762677136485556,0.19251548776939623,36.963290720598216
188,0.6757818921381842,0.19511189900456555,39.75691047081965
189,0.677638678396797,0.1966458704620868,34.98733009663495
190,0.6751304225831437,0.19946229459309864,38.10123140177285
191,0.6791609603431207,0.196760711039171,41.34795093597668
192,0.6723931958400258,0.19847618852328283,43.157578232252646
193,0.6688478143212452,0.19514413461410943,40.997171772453676
194,0.6753737649081291,0.1960161612367064,39.145517589064475
195,0.6721221420539776,0.19876966794456885,39.84954003313425
196,0.6687438104285596,0.20017288735124147,38.46328757012974
197,0.6698762027533522,0.19780387691763948,39.284251260933985
198,0.674315711991532,0.19694808703532232,39.75125763548493
199,0.6714752186989374,0.1950746342806092,39.36160740804716
200,0.6665397099016247,0.19722105111323965,39.712330557015434
201,0.6695216045766152,0.19964493015399587,33.13228074435115
202,0.6674285304116128,0.19644734123063484,38.91626076354855
203,0.6692124127505167,0.20085479714416432,40.762498973132146
204,0.6681801929029537,0.19827544388111568,42.185188137893746
205,0.6682922152115276,0.19825421864919218,37.22724233394141
206,0.6707739625741937,0.19965793320169023,38.43562996886074
207,0.6671066733450757,0.19604284309115474,38.557957507291825
208,0.6687199911754654,0.19830678420213593,37.050819335759115
209,0.6651363277519344,0.1972209561042748,36.07850497171109
210,0.6649619151325948,0.19772884445998418,37.49828310509351
211,0.6645446742405547,0.20170653140194714,44.34420641824619
212,0.6660838961521386,0.2005469970025801,38.63806504262808
213,0.6652872942224145,0.20397124570111339,39.54104461590555
214,0.6664370832884499,0.20196147018970742,45.56524446415078
215,0.6661516858044229,0.20068912291787977,40.45753267625542
216,0.6691627181534568,0.20097625420791307,39.824690967469856
217,0.667961622335614,0.20178116502249552,41.656438283882174
218,0.6619890757569785,0.20057782200209942,37.89169155594873
219,0.6610728095919048,0.20313986559552866,39.057955981024506
220,0.6616104344384538,0.20384616550106816,40.377035575971036
221,0.663063316288552,0.20159752349386906,38.808352497386494
222,0.6592747394559381,0.20414604166252454,39.561233050279945
223,0.6602330097173168,0.20476313318983477,37.533798271528106
224,0.6617828699656066,0.20380222578730384,37.04997950482801
