cycle_number,capacity_ah,resistance_ohm,temperature_c
1,0.74,0.14742491773341662,23.884826553852914
2,0.7377931338095547,0.1491676117386019,27.450477179179554
3,0.74,0.15105045341894915,25.7029329141087
4,0.74,0.1500752065867778,23.25610698350923
5,0.7357502424155382,0.1490488727591888,22.835150290419286
6,0.7369707396644433,0.14907157507655097,20.881259252381405
7,0.7397522618664847,0.14906532587117458,25.726832944667056
8,0.7387844448211527,0.1488009807426821,24.113531131871603
9,0.7393026722403643,0.1551932657545521,19.069511179841214
10,0.7375486283010707,0.15129502214237112,23.6607128180765
11,0.74,0.15254351810880948,22.74741492686262
12,0.74,0.14986184506376216,28.93919398042665
13,0.7391374363420096,0.1505380866456279,20.743053470266727
14,0.74,0.1495528920372593,21.396623000664867
15,0.7397708334368447,0.14574658333016158,27.77492410776425
16,0.7370315771811494,0.14836398144630428,28.39190789365991
17,0.7394014736905572,0.1475687626400392,23.137542653185896
18,0.736659508162419,0.14676043244409678,23.419785442977723
19,0.74,0.14893928205140378,26.540588491383282
20,0.738302597286382,0.15404991135876328,19.182250507636724
21,0.7379446426378676,0.15138112766459128,20.34701578873611
22,0.7368640059441924,0.15412112752464235,24.298166497873222
23,0.74,0.15243196515380175,28.874726415322815
24,0.7377386072381645,0.1532451176514303,23.91067477958315
25,0.7371013444567112,0.14994820600939085,25.252341979337885
26,0.7371637074248232,0.1528679019083853,27.83447318141003
27,0.7388422203212738,0.1533474284681487,30.267211833195365
28,0.7384177820964088,0.1508067054155326,23.557878817129218
29,0.7384213266064309,0.15314908074123232,24.957908190666434
30,0.7383661562981808,0.15323237551714966,29.555138053357105
31,0.74,0.15107089475773983,21.19450181202143
32,0.7365080837946711,0.149994463135458,27.568952676384555
33,0.7362041922152439,0.14994174333620347,22.454211169096855
34,0.7355086160946468,0.15255301108384292,25.25618091775789
35,0.7382753317298668,0.15310401973757864,24.393452381499316
36,0.7392082632797903,0.15093494833908416,22.604970998246927
37,0.7366291107137949,0.1526431706826522,22.542245180854312
38,0.7350831270420923,0.15380107407227697,25.691035910634387
39,0.7350206653548554,0.1539663814293306,27.488848320406706
40,0.7378767602742157,0.15590376024024497,24.675659492028743
41,0.7379677945030894,0.1554239616643961,25.175282896833043
42,0.7374730758849646,0.1509374171344869,26.427935165727618
43,0.7349610037882819,0.15637717241907606,22.5709530674676
44,0.7366613810929576,0.15201804699088856,26.84923127103231
45,0.7363352492169386,0.15523974562490883,27.04835774264937
46,0.7364438621791857,0.15335597325210218,31.509065746876026
47,0.7376537423123237,0.15246570124308606,24.059739523601046
48,0.7362622719887787,0.14974460628045014,23.85479549582968
49,0.7370769043389903,0.15308687097956727,26.922414678934363
50,0.735758035534558,0.15038123352938879,27.047760422280348
51,0.7361047237713197,0.15550459847168552,23.66228211655822
52,0.7366924798022785,0.1566735853142785,23.992093307674878
53,0.7324188241640576,0.15211617802140662,26.352827095545102
54,0.7345968430612786,0.15438394148503853,22.931039398163346
55,0.7341983101619122,0.15239921695598405,23.97366502996246
56,0.7337639929805686,0.15266303053972644,25.223981918421085
57,0.7343939834550013,0.15553898940773073,27.489846712055645
58,0.7378364986830623,0.15398292347631318,23.488503459551147
59,0.7330171334138416,0.157609296083862,20.39403884492332
60,0.7365873659935906,0.15323553504259416,20.20850633120447
61,0.7311869199263914,0.15626867266494898,21.851467333234666
62,0.7337845785547139,0.15453482682591557,21.717080704500155
63,0.734681385189576,0.15600155601948845,24.61347310345023
64,0.7354296977355239,0.15358568468534012,22.027799616005986
65,0.7355809260163039,0.15445088232489682,23.24311260044699
66,0.7356462350188034,0.15438900224140215,23.064785287544876
67,0.7332630080790821,0.15301788577030842,23.898730347880015
68,0.7329365243137178,0.15608416306916348,28.306260828807805
69,0.7354778032977249,0.15613049801115672,26.654868973576292
70,0.733279722388683,0.15608710938981113,25.04032353819001
71,0.7310112956166669,0.15804393130783528,23.847434298547906
72,0.7311962905868123,0.1579386896024726,23.916918358442448
73,0.7315240184781245,0.15436011062030172,25.819366174879875
74,0.7342571655688545,0.15592610463686835,26.460422683380724
75,0.7334474812463199,0.15400279862148358,22.730956234748497
76,0.7344432524637856,0.1553667106322291,25.091201889035577
77,0.7321072963170526,0.15419050110176227,19.920951078342434
78,0.7331782702639964,0.1587001406182721,25.529284460426492
79,0.7340116318677008,0.1562573963006859,26.905373104896714
80,0.7320408905955305,0.15516394174379114,24.29982843279781
81,0.733472140579076,0.15805723714371275,29.541317490350263
82,0.7311336198873871,0.15139876918040918,22.796903881409875
83,0.7316301223487776,0.15178179481026943,25.543601038258153
84,0.7314913904719961,0.15747167731043954,24.910438133335113
85,0.7297617024411628,0.15607093689623475,24.74925583139148
86,0.7330257226998197,0.15652089260052152,24.71419457998813
87,0.7310112508483241,0.1534372077933629,25.267762575023678
88,0.7318732045649148,0.15611353257829927,27.11989685865925
89,0.7327077546494886,0.16023701882080266,28.44434059068686
90,0.732537254065105,0.15794839923959172,24.994374388739608
91,0.7328727788364228,0.1567094130902856,27.038290180429083
92,0.7312427422019062,0.1555618921797901,23.245582634333044
93,0.7304907098460469,0.1557208542962612,26.914888631815582
94,0.7310753531715595,0.15232160422159996,23.095021190432526
95,0.7277574947281984,0.1571652808418423,27.72664984022033
96,0.7281352045678712,0.1584109662169637,30.5266021934831
97,0.7282811891323444,0.15363876134565876,24.69479028007152
98,0.728829147467921,0.15553716621538638,19.518641272981476
99,0.7315201372390958,0.15461507073553316,23.62981766688794
100,0.7288064741899101,0.15506929761038246,28.07968783572326
101,0.7297578474978172,0.15717696325364378,26.38269196756311
102,0.7330092672171947,0.15297119569002304,25.622283996687575
103,0.7295948193087135,0.1584385408767141,27.521670889887098
104,0.7316788145168311,0.15878771013986737,26.211133598121055
105,0.728232884518943,0.15684779482392616,28.044312968627843
106,0.7295854824867023,0.15245858298003093,27.298559191617464
107,0.7279924532795817,0.15549716274799522,28.8042511318424
108,0.7291104739122319,0.1600258038682054,25.896990209765637
109,0.7313651027109104,0.15207401143854285,27.263148503734886
110,0.7261256964544526,0.15700495317561297,24.232182317285538
111,0.7303449407274486,0.15540999844306547,23.496347971102484
112,0.7298472268276293,0.15944914060316964,29.266919101047435
113,0.7280790246926355,0.15655977209571306,25.54051169080672
114,0.726270685417434,0.1587879080414712,27.012201414655948
115,0.7292024449352158,0.15918092083833818,25.309350036028476
116,0.7278944942848392,0.16179245167946002,23.53371087270009
117,0.7293140356048938,0.15778411611264925,25.027457231456005
118,0.7287875013434476,0.15901208873924522,28.589985044419286
119,0.7318423797800221,0.15535988904174514,26.38810018569856
120,0.7280550474350195,0.16078082712658748,20.72131710067385
121,0.7263816128070968,0.15694898230385726,24.461888858559615
122,0.7286819212261997,0.1574184916718245,29.45573448176178
123,0.7286580391913752,0.15856550441030157,24.46550784537511
124,0.7308310111759656,0.15555423130932028,20.49880327066455
125,0.7296773636763026,0.15920754005785787,29.73262221355636
126,0.7286153040312654,0.16075493254585002,26.705981274531982
127,0.7307225045967293,0.1594758676469946,24.824967852967998
128,0.7253126263740962,0.15578220487164254,24.07145565979483
129,0.7263048204382941,0.15878238141134068,27.70587982447934
130,0.725625260571479,0.16058405780595897,23.64504149943452
131,0.7265928002963303,0.15541402246806818,27.87064106128997
132,0.7245129741138996,0.15709046797236456,26.35548821431064
133,0.7284304944191266,0.16106308720816304,25.611704813718376
134,0.7266095134021078,0.15992019086839457,25.36378701333899
135,0.7240060331689164,0.1602739431642535,24.562579908214556
136,0.7248100957768656,0.1632389896152466,27.614100300523162
137,0.7273618115568237,0.16052710555701238,22.836642919745415
138,0.7283044891759434,0.16097577602086635,20.945187182924478
139,0.7305150727645796,0.16515149105443663,26.536100307231187
140,0.732242634117348,0.15937239088381902,26.57809582016787
141,0.7271369500126117,0.15827423447276298,26.200602881279416
142,0.7242222011101523,0.16079559279649427,26.019320924045097
143,0.7218302557166639,0.16088798205877777,24.19864905415613
144,0.7265227673284192,0.15902656921610758,26.968706760963812
145,0.7242543840040944,0.1580852059608903,24.886104683113647
146,0.7249423995922717,0.16483968884418015,23.782216097962056
147,0.7244416950149049,0.16094368694077604,24.2202717193615
148,0.7252770083727177,0.15889542923719585,30.05159924693958
149,0.7275831796156643,0.1622618606045592,20.66255979488642
150,0.7256578732117489,0.16028170969687733,26.249470260739496
151,0.724918991672446,0.16006423710736434,20.802223930940706
152,0.7230573678846519,0.16176454574382898,24.729416654192566
153,0.7216716527406672,0.1581262354635366,23.91593128711453
154,0.7239406756643301,0.16148525440783434,19.787429258300307
155,0.7246979292573635,0.1646759096154635,25.972593976084408
156,0.7282334874932542,0.16185235532439463,24.04990484451951
157,0.7248502408482017,0.16023757579243306,19.75198414359689
158,0.7264471661951665,0.1600457894391435,27.09892022693563
159,0.7233750229644738,0.16030932005330978,28.587515444972336
160,0.7218955856248975,0.16069207464390442,28.72531085574143
161,0.722227031019775,0.16051438693448344,25.897391101628678
162,0.7225985365700696,0.16317262288214912,25.115145346442787
163,0.7281975854609348,0.15794358179358203,28.320391552239492
164,0.7221894634458337,0.16320400010082425,29.205958963350245
165,0.7254007398962605,0.16079062694971488,27.833921757189064
166,0.7218093660541951,0.16237389557139073,22.6461559944255
167,0.7253697599514326,0.15943602417959826,25.503362133037307
168,0.7241678443195432,0.16441726213369887,26.09879036072857
169,0.7229759303486045,0.16432126992034374,20.47595757770693
170,0.7230988804878701,0.16381918105150015,26.173401649051936
171,0.7217619655259694,0.15894049044841294,30.682479564948473
172,0.7238547570139933,0.1636982421421321,26.59984041450198
173,0.7219436539953855,0.16291971017527143,28.683532703604392
174,0.7202933547540684,0.15896945750573485,25.457286825321763
175,0.7200795737650579,0.16220140523245838,24.816954190040445
176,0.7228714450103129,0.1630490689780665,25.95317847520244
177,0.7255752098969745,0.16350215054764627,22.960433380038918
178,0.7226277070843099,0.1628145227338977,22.59056203191403
179,0.7219610822539174,0.16311246283369477,28.165761392923415
180,0.7226605851192066,0.16554722278450618,28.430855857166296
181,0.7245914494478336,0.16512206781982133,22.522234211031623
182,0.7223086635845739,0.1570058900924345,27.419997011384662
183,0.7209384365299087,0.16217512289032462,24.782600060984947
184,0.723863200909917,0.1625506979449121,25.849521436226077
185,0.7223984092465601,0.15944580285454604,26.15054659858766
186,0.724502621905204,0.1632083661164646,27.485876170310796
187,0.7216877333061186,0.16558751554482098,25.206795504657972
188,0.7187624221218181,0.16098686428081882,28.52540498825484
189,0.7183650790648339,0.16390280187737974,25.773532099399812
190,0.724293232408867,0.16146835304540713,26.560460681173833
191,0.7243286291458084,0.16202617595264063,22.916843521156885
192,0.7204121227892731,0.16639478726834006,30.396647526762084
193,0.7198945927072212,0.16242488435977634,26.174562308012415
194,0.7234736049573282,0.16450442497802126,26.78249356336275
195,0.7182263171868181,0.159907563767878,20.979535471971147
196,0.7185405901081983,0.16744463512278976,22.943244942302247
197,0.721506277007724,0.164995304892613,28.094709219796826
198,0.7193199363792745,0.1634950003146995,25.71722779573151
199,0.7199883702875232,0.1650810930199998,20.215550662927683
200,0.7195611400616816,0.16118036114210435,27.595724822459548
201,0.7204525314859697,0.16643506148350531,23.64054298911819
202,0.7224816475802266,0.16349203044900712,28.52829246469178
203,0.7197371003255973,0.16380186096990312,24.78041080349075
204,0.7207330001805942,0.163296688770069,25.511766715051326
205,0.715233916143096,0.16318869719450882,27.947386446479122
206,0.7191259071998737,0.1658093412232568,22.756267572863344
207,0.717425913265568,0.16500181370020844,22.517882980415152
208,0.716563723865786,0.16586349628280606,24.50875394900473
209,0.7171339680433906,0.16461241062102885,27.067931999053055
210,0.7181108955265616,0.16572639962215435,21.672806868466274
211,0.7204997641913751,0.16393230251214994,20.829913500277257
212,0.7159039376637001,0.1692994636828191,27.05930231760948
213,0.7185066975945074,0.161774139167139,23.49255421858249
214,0.7173657549922243,0.16750187464712596,24.019434967699294
215,0.7175673548790145,0.16778581490144195,20.357973995149585
216,0.7201167721043654,0.1634156823880688,23.302551714120046
217,0.7190759911069331,0.16964854722111194,24.981081758422125
218,0.7205630088342192,0.16725098056589063,27.32594464405723
219,0.7174676024667039,0.16727227801364583,23.071924584413402
