cycle_number,capacity_ah,resistance_ohm,temperature_c
1,0.74,0.15361483912359947,17.486018754306027
2,0.7391748153424036,0.14632876623437313,17.79094941061673
3,0.739552027965285,0.1521912663314095,22.134799315093012
4,0.74,0.15161961660331846,15.568770674485538
5,0.74,0.1480492946485155,20.252435794411234
6,0.7377140203929986,0.15219362303888803,25.052322553367034
7,0.7393412312278723,0.14771942748109884,21.401613833762745
8,0.7382965591790043,0.1497491051309985,20.44275254143368
9,0.74,0.1496835211936155,21.765998316062202
10,0.74,0.14636470396226675,21.195561896416297
11,0.74,0.15184862254664028,24.375808700173142
12,0.74,0.1503825707565096,21.924622622281518
13,0.7392285675796706,0.15116672447878965,23.25158156211942
14,0.74,0.15228421324128788,20.5188348973607
15,0.7390522887893338,0.1499340675548899,19.170162681835222
16,0.7387164419943045,0.15138458987427514,19.509389201376123
17,0.7394692330063478,0.153465369870098,22.26681727223296
18,0.7378809368508724,0.15293311946920957,18.67029254462965
19,0.74,0.1481204835122518,17.861997727433575
20,0.7395426730600666,0.15246611514835542,17.42280270522561
21,0.74,0.15338873220647783,22.565545822534347
22,0.7373011986964906,0.1481349733520085,20.83654613218606
23,0.7388942161276436,0.15156984355076653,19.040082476905564
24,0.7357496442009376,0.1512182990208846,19.796228148484467
25,0.736098921449385,0.149308117720309,18.08842183548774
26,0.74,0.15120737038743287,21.253949191148067
27,0.74,0.1537942434907256,22.994861632254675
28,0.74,0.14687120307681978,20.538693595861986
29,0.7349207819788478,0.15308997676338681,21.13462234024923
30,0.74,0.15174555170153498,22.64237725517282
31,0.7394846065269216,0.1513315322939619,20.264801436356166
32,0.7395275091326781,0.15124646388955387,20.945746106619616
33,0.7374245683075652,0.15178496763326707,19.543387814831988
34,0.74,0.14595166347201483,16.757952410097936
35,0.7396913672385624,0.15145941866939266,19.865270103733433
36,0.7391336793710855,0.15309317163757666,20.17724603912229
37,0.74,0.14643169971489062,23.757791364509636
38,0.7353863023918686,0.15096468808288663,22.875184493817567
39,0.7392487521309161,0.15210052779327662,17.09636665160548
40,0.74,0.15217197642820288,23.1114086566825
41,0.7367009274104805,0.15124204557498433,22.825612006678696
42,0.7398763951769868,0.14893340263433003,23.95041610439865
43,0.7377323229784397,0.1489745310257637,15.019431614870959
44,0.7365237091519311,0.15043725492633298,25.45024503540199
45,0.74,0.1547035699731161,22.66681576318202
46,0.74,0.1476037310331165,16.163364741569733
47,0.736902206024532,0.15238215606472008,21.287942119929042
48,0.7382565508125775,0.14776653545688273,19.45945066375416
49,0.7394831992137308,0.15151973250804468,20.608116623758743
50,0.74,0.15119691733296098,19.29018812345881
51,0.7397460757186927,0.15167412560498886,23.034653134259244
52,0.7387303378494958,0.15015990037198934,20.446467760379836
53,0.7388971663582545,0.15114201736672728,22.94518126369283
54,0.7384747677746817,0.14930067775433242,19.369567525908977
55,0.7381300357098133,0.15342737441283588,22.49883503159035
56,0.74,0.14879406525066644,19.961626150101242
57,0.7386352168189413,0.15437443981473345,21.14699523522383
58,0.737243867232882,0.15243228340664128,21.35574117450682
59,0.7379224272009848,0.15017111547205034,18.696332372090136
60,0.7383112546306418,0.15122926516607474,20.063297753829442
61,0.7363286031351157,0.1485659338271952,19.730342963493417
62,0.7364190145491216,0.14924406368766713,18.5286351517079
63,0.7368009823807138,0.15041310821115722,19.827295409491786
64,0.7378053611242802,0.15278676584050982,19.478613815904
65,0.7385834082497692,0.14922694212490112,19.94077126458689
66,0.7381608415413524,0.1530967946747241,22.81183040114178
67,0.74,0.1528963894861119,17.227356045246477
68,0.735775748168577,0.1502905652824067,21.897996727398695
69,0.74,0.14931681345663234,22.938269383444844
70,0.7352918672703638,0.15217608162943752,21.685246296105067
71,0.7369160455659766,0.14970542828420258,24.95874062219866
72,0.7386997313603785,0.14934783746724767,19.0865875107045
73,0.7392174486401268,0.14893080571218933,21.180282214313205
74,0.7398551457168137,0.15247538696592786,21.361955987481284
75,0.7394301723915325,0.14971434682393714,25.25992508924125
76,0.7381304019779833,0.14959783086468628,19.827269632727003
77,0.738832416508265,0.1500214207392067,17.21269562276689
78,0.74,0.1517449390205552,15.923274957396199
79,0.7381528906806609,0.14985330776392358,21.196531797956712
80,0.7398184870697433,0.15188469207121916,21.26414134164994
81,0.7379065252435644,0.1520969666855171,19.099105683190423
82,0.7369901160169434,0.15354717572045046,18.606233370219304
83,0.7398757825956905,0.15287477446562187,17.20102302794094
84,0.7396322524397457,0.1510893515785306,21.90863007829116
85,0.7389548640377466,0.15320745177297335,19.220827588220807
86,0.7358466270047599,0.15268048145226684,18.08604693886523
87,0.7388214927415584,0.1530596669880686,21.723984644839305
88,0.7376043741845524,0.14951224198100543,20.40624939663702
89,0.7367671225483904,0.1521776866420615,17.533133091135852
90,0.736635825425971,0.15479857488348903,22.052064555264124
91,0.7358191789916321,0.14902590218058281,21.010489654181775
92,0.7347066365750479,0.1481135944087117,16.270766958586833
93,0.7373538441385743,0.15433728674740416,18.940163905449353
94,0.7384245184304726,0.14973122797727026,19.989832242426342
95,0.7393969568015453,0.1535505726010401,20.455964754144425
96,0.7374271897554361,0.15148764800107042,26.596491093874704
97,0.7398140292316929,0.15321118994761182,19.838121763642917
98,0.7358702789445878,0.1538894657998625,22.245253266416036
99,0.7361482331046213,0.1529740866618121,16.272564051108915
100,0.7393350305401957,0.15091834934634388,17.193285952008004
101,0.7348515615457258,0.15196873635836133,23.27542882616832
102,0.737696159024853,0.15256733220018773,19.40509179803277
103,0.7376334695964863,0.15578140276568755,22.05268590261994
104,0.7375244754064778,0.14652506139300986,21.934506925010673
105,0.7399753376522382,0.15643116908416602,18.978147597133713
106,0.7353766662654905,0.15229543608490373,20.883655260850244
107,0.7351762428899729,0.15008029177613952,20.078793684796526
108,0.7364167275492316,0.1527195527852486,14.172808849904234
109,0.7355549085617652,0.14876170392564647,19.826749293677146
110,0.7361883798310007,0.15168488806334401,20.66095765721799
111,0.7396723294728637,0.15177697795478137,25.168524118456872
112,0.7391045089402712,0.1505975220091131,18.614650205273197
113,0.7374082869624096,0.15226066345129496,16.640479548281938
114,0.738988386078932,0.1505497420123854,22.8498235091493
115,0.7396925268002675,0.15262598029621466,18.093107719345802
116,0.7360332708001616,0.15108754054331786,17.44503297026277
117,0.7380376766991288,0.1541697833720312,16.315167210334955
118,0.7382022241929957,0.15227552332127006,16.700709873142397
119,0.7337620262330022,0.15137657379491823,18.412211048720938
120,0.7390558639919785,0.15272538179879538,19.74701078524726
