cycle_number,capacity_ah,soh_pct,resistance_ohm,temperature_c
1,1.0777475,100.0,0.0,
2,1.0790652,100.12226425948563,0.016742077,33.66560275705185
3,1.0796903,100.18026485795606,0.016719546,33.65845693732715
4,1.0801463,100.22257532492536,0.016689762,33.67115918359735
5,1.0804075,100.24681105732094,0.016671298,33.65244821616711
6,1.0805956,100.26426412494578,0.016656522,33.639458319778235
7,1.0807317,100.27689231475834,0.016631609,33.67553453339346
8,1.0808195,100.28503893537216,0.016617177,33.68714707643892
9,1.0809715,100.2991424243619,0.01660789,33.674520595433755
10,1.0810122,100.30291881911116,0.016598588,33.692661193060445
11,1.0809609,100.29815889157709,0.016587945,33.70533138642529
12,1.0810313,100.30469103384605,0.016595053,33.69761464732138
13,1.0809838,100.30028369353674,0.016588541,33.69173759119495
14,1.0809973,100.3015363060457,0.016595732,33.691639339399394
15,1.0810999,100.31105616111378,0.016602539,33.60076136603089
16,1.0811108,100.31206752973215,0.016605964,33.59808268277124
17,1.0810974,100.31082419583437,0.016600741,33.62817329572333
18,1.0811632,100.31692952198914,0.016599147,33.637994566210125
19,1.0812205,100.32224616619384,0.016603844,33.596728373515944
20,1.0811813,100.31860895061226,0.016618611,33.61725115238955
21,1.0811784,100.31833987088812,0.016583366,33.62840710574294
22,1.0811744,100.31796872644104,0.016603861,33.63142354602893
23,1.0811247,100.3133572566858,0.016598009,33.62583627164992
24,1.0812141,100.32165233507848,0.016608108,33.75822101473294
25,1.0811888,100.31930484645058,0.01662422,33.70529029493092
26,1.0811576,100.3164099197632,0.016614482,33.69785617057756
27,1.0811551,100.31617795448375,0.016624227,33.60320910970079
28,1.0811859,100.31903576672643,0.016625658,33.62540049261993
29,1.0811901,100.31942546839588,0.016614564,33.647583418439716
30,1.0812165,100.32187502174675,0.016608795,33.67461506466302
31,1.0811845,100.31890586616994,0.016606927,33.68479821500459
32,1.0811294,100.31379335141115,0.016626563,33.713387485947386
33,1.0811316,100.31399748085705,0.016623301,33.65994520091329
34,1.0811387,100.31465626225065,0.01662804,33.62513739086757
35,1.0811398,100.31475832697363,0.016626436,33.70059231705065
36,1.0811166,100.31260568918043,0.016624913,33.66446776708636
37,1.0811226,100.31316240585109,0.016631231,33.73694853740863
38,1.0810956,100.31065718083316,0.016618744,33.77958883970858
39,1.0811094,100.31193762917567,0.016622912,33.77509854495913
40,1.0810697,100.3082540205382,0.016630391,33.716130837376504
41,1.0809979,100.30159197771277,0.016626131,33.78404393150688
42,1.0809548,100.29759289629527,0.016643364,33.72924250090421
43,1.0810108,100.30278891855467,0.016658485,33.71854930097944
44,1.0810082,100.30254767466407,0.016677085,33.69637657636364
45,1.0809962,100.30143424132274,0.016672535,33.68232557792204
46,1.0809706,100.2990589168613,0.016670816,33.6932726277373
47,1.0809727,100.29925376769604,0.01667022,33.66868788025005
48,1.080978,100.29974553408844,0.016682109,33.72447732412522
49,1.0809796,100.2998939918673,0.016673891,33.703407354395495
50,1.0812129,100.32154099174436,0.016682675,33.76787673271033
51,1.0813982,100.33873425825621,0.016624918,34.21072836547296
52,1.0815059,100.34872732249436,0.016555885,34.45863604528999
53,1.0815945,100.3569481719976,0.016496187,34.61548015355796
54,1.0814849,100.34677881414709,0.016472023,34.68290953452929
55,1.0809635,100.29840013546772,0.016467512,34.48852083496889
56,1.0808893,100.29151540597402,0.016632447,33.88165768373756
57,1.0808935,100.29190510764347,0.016697193,33.79167571894828
58,1.0808771,100.29038341541036,0.016708367,33.76534394334524
59,1.0808597,100.28876893706548,0.01671847,33.76831099013465
60,1.0808375,100.28670908538409,0.016703729,33.776082007252846
61,1.0808578,100.28859264345311,0.016711861,33.768977285451136
62,1.0808728,100.28998443512975,0.016719803,33.79023835948906
63,1.0808434,100.28725652344357,0.016710434,33.83235880717487
64,1.0808076,100.28393478064201,0.016713679,33.827089756278994
65,1.0807914,100.28243164563129,0.016721688,33.80111593565682
66,1.0807716,100.28059448061815,0.016723789,33.783714980716354
67,1.0807241,100.27618714030883,0.016723933,33.79714077493146
68,1.0806849,100.27254992472727,0.016728187,33.80836581346675
69,1.0806451,100.26885703747861,0.016737895,33.79412732022477
70,1.0806307,100.26752091746907,0.016724909,33.74094307967027
71,1.0805783,100.26265892521207,0.016738217,33.79675143999995
72,1.0805414,100.25923511768757,0.016732763,33.77899075022789
73,1.0805057,100.25592265349721,0.016733527,33.79052846505122
74,1.0804965,100.25506902126888,0.016739404,33.77104892054801
75,1.0804847,100.25397414514994,0.016745934,33.760286009049786
76,1.0804739,100.25297205514279,0.016747355,33.737181851239676
77,1.0804759,100.25315762736633,0.016738879,33.74892191064975
78,1.0804443,100.25022558623424,0.016752282,33.8055247837339
79,1.0803918,100.24535431536606,0.016742764,33.71375925474254
80,1.080386,100.24481615591779,0.016757417,33.76115211621632
81,1.0803308,100.23969436254781,0.016757734,33.775319985546446
82,1.0803319,100.23979642727076,0.01675087,33.778052360984525
83,1.0802881,100.23573239557501,0.016753264,33.80295510100088
84,1.0802213,100.22953428330848,0.016767429,33.80132535927606
85,1.0801822,100.22590634633808,0.016764974,33.78519872727271
86,1.0800933,100.21765766100128,0.016768357,33.76452053081871
87,1.0800555,100.21415034597621,0.016786285,33.834404816270464
88,1.0800238,100.21120902623295,0.016786952,33.81538458518515
89,1.0799724,100.20643982008772,0.01678789,33.80711523813862
90,1.07998,100.2071449945372,0.01678938,33.74348715707758
91,1.0799719,100.20639342703184,0.016787376,33.798125110108266
92,1.0799658,100.20582743175001,0.01680105,33.781889694962715
93,1.079885,100.1983303139186,0.01678705,33.865047213898954
94,1.0798992,100.19964787670581,0.016786845,33.84081575204358
95,1.079868,100.19675295001844,0.016790703,33.89123199370503
96,1.0797814,100.18871767273873,0.016790781,33.845661831227474
97,1.0797493,100.18573923855077,0.016794968,33.8707887946838
98,1.0797218,100.18318762047696,0.016806481,33.788697533027516
99,1.0796947,100.18067311684786,0.016803384,33.813074492431014
100,1.0796309,100.17475336291663,0.016805848,33.8510921642066
101,1.0796014,100.17201617261928,0.016800424,33.86180002777779
102,1.0795598,100.16815627036944,0.016810905,33.843599954212415
103,1.0795629,100.16844390731595,0.016803458,33.882969907308286
104,1.0795171,100.16419430339664,0.0168144,33.8762498407643
105,1.0794938,100.16203238699231,0.016814157,33.893227109789485
106,1.0794339,100.156474498897,0.016827025,33.910635878676416
107,1.0793372,100.14750208188839,0.016821194,34.01683522404378
108,1.0793765,100.15114857608111,0.016840084,33.90089672752551
109,1.0794117,100.15441464721559,0.01683761,33.87580317684594
110,1.079375,100.15100939691347,0.016835693,33.92560135549403
111,1.0793829,100.15174240719648,0.016824398,33.85612765381167
112,1.0793551,100.14916295328914,0.016822632,33.86289177006301
113,1.0793475,100.14845777883966,0.016831549,33.909105651705495
114,1.0780524,100.02829048548011,0.016826682,33.92802464562667
115,1.0791588,100.13094903954776,0.016852058,33.92225068874779
116,1.0791451,100.12967786981643,0.016841525,33.885779504570344
117,1.0791582,100.13089336788067,0.016840177,33.931126137681204
118,1.0791241,100.12772936146916,0.016840175,33.87409936191341
119,1.0791224,100.12757162507914,0.016831579,33.85917031826569
120,1.079073,100.12298799115746,0.016842384,33.89323455090908
121,1.0790917,100.12472309144766,0.016836897,33.98284938929884
122,1.079079,100.12354470782812,0.016845912,33.91189039288973
123,1.0790261,100.11863632251526,0.016840488,34.00997274272728
124,1.0789355,100.11022990078844,0.016838495,34.01485769000007
125,1.0788746,100.10457922658136,0.016859436,33.87901956277819
126,1.078828,100.10025539377266,0.016850268,33.904725395985444
127,1.0788215,100.09965228404613,0.016847303,33.8316146532846
128,1.0787641,100.09432636123023,0.016868019,33.88369577484049
129,1.0787458,100.09262837538478,0.016863888,33.93150234107809
130,1.0787013,100.0884993934108,0.016884141,33.984499241877266
131,1.0786896,100.08741379590302,0.016869696,33.987780390423616
132,1.0785933,100.0784784933391,0.016882647,34.00274383072674
133,1.0785197,100.07164943551248,0.016885471,33.99937497013578
134,1.0784431,100.06454201935055,0.016877284,34.03001361217085
135,1.0784297,100.06329868545276,0.016891902,34.0030315449639
136,1.0783888,100.05950373348116,0.016898954,33.8850585081081
137,1.0783664,100.0574253245774,0.016893767,33.88687857692307
138,1.0783762,100.0583346284728,0.016900651,33.916419166816155
139,1.0783527,100.0561541548461,0.016902111,33.932909214607655
140,1.0783236,100.05345407899344,0.016886266,33.990006356426555
141,1.0782676,100.04825805673406,0.016887954,33.91899917040353
142,1.0781949,100.04151250640803,0.016880104,34.01907087740163
143,1.0781691,100.03911862472424,0.016894536,33.96798037500004
144,1.0768826,99.91974929192597,0.016903061,33.95258584175407
145,1.0780898,100.03176068606052,0.016903896,33.89246830398516
146,1.0780655,100.02950598354437,0.016903745,33.89010456564752
147,1.0780265,100.02588732518515,0.016887918,33.88436471599263
148,1.0779501,100.01879846624557,0.016910614,33.862471367458916
149,1.07794,100.01786132651662,0.016898477,33.92450801898734
150,1.077886,100.0128508764808,0.016906876,33.77491928571419
151,1.0778903,100.01324985676143,0.016889967,33.8297466711712
152,1.0778451,100.00905592450921,0.01687867,33.861196061131416
153,1.0778261,100.00729298838549,0.016878428,33.89120783394502
154,1.0777755,100.00259801112969,0.016880888,33.95267415462036
155,1.0777293,99.99831129276569,0.016878828,34.05395045137611
156,1.0776793,99.99367198717695,0.016875574,34.01802356117764
157,1.077635,99.98956156242532,0.016895151,34.04997464358267
158,1.0775717,99.98368820155,0.016889706,34.03808603202201
159,1.0775348,99.9802643940255,0.016896399,34.03687578442031
160,1.0774988,99.9769240940016,0.016893061,34.03091621421881
161,1.0774392,99.97139404173981,0.016911944,34.058560787989
162,1.0774457,99.97199715146635,0.016908394,34.16812917086838
163,1.0775435,99.98107163319794,0.016898971,34.11428254018696
164,1.0776136,99.98757593963336,0.01685415,34.167686176094925
165,1.0776677,99.99259566828036,0.016809091,34.43052294986324
166,1.0775005,99.97708183039161,0.01679446,34.470223467391364
167,1.0773367,99.96188346528291,0.016812671,34.37219608930222
168,1.0772163,99.95071201742522,0.016862808,34.19204108432636
169,1.0770992,99.93984676373638,0.016907459,34.09044635341735
170,1.0770807,99.93813022066857,0.016918018,34.04198567277724
171,1.0772829,99.95689157246942,0.016892768,34.13166773159371
172,1.0774206,99.96966822006081,0.016839396,34.32314794161263
173,1.077379,99.965808317811,0.016792834,34.508697970909026
174,1.0774412,99.97157961396337,0.016768178,34.527319639705944
175,1.0773765,99.96557635253154,0.016767537,34.57466319928183
176,1.0772343,99.95238216743716,0.016767092,34.538289730072464
177,1.0771432,99.9439293526545,0.016787369,34.47397169032252
178,1.0768747,99.91901628164295,0.016810533,34.247903218608776
179,1.0767962,99.91173257186864,0.016869983,34.09327908271378
180,1.0767248,99.90510764348792,0.01691919,33.97815046543774
181,1.0766398,99.89722082398706,0.016924344,33.98708869946321
182,1.0766046,99.8939547528526,0.016938372,34.026315362546214
183,1.0765396,99.88792365558723,0.016924879,34.10651481826483
184,1.0765263,99.88668960030063,0.016942335,34.114225806244306
185,1.0763984,99.87482225660462,0.016933782,34.139595118538324
186,1.0763805,99.87316138520386,0.016944891,34.11741815335757
187,1.0763036,99.86602613320836,0.016945802,34.16279469525543
188,1.0762596,99.86194354429028,0.016940748,34.22171892653813
189,1.076265,99.86244458929387,0.016940348,34.237974548032895
190,1.0762773,99.86358585846871,0.016925178,34.21946739909499
191,1.0763625,99.87149123519193,0.016909942,34.232033000917376
192,1.076475,99.88192967276657,0.016872641,34.39654344007156
193,1.0764142,99.87628827717067,0.016813505,34.661495567493176
194,1.0762652,99.8624631465162,0.016809333,34.6597813963801
195,1.0760905,99.84625341278918,0.016844137,34.48925542005423
196,1.0759653,99.83463659159496,0.0168972,34.22560718505008
197,1.0758705,99.8258404681987,0.016939385,34.155223456266974
