cycle_number,capacity_ah,soh_pct,resistance_ohm,temperature_c
1,1.0789614,100.0,0.0,
2,1.0802841,100.12259011304761,0.016856873,33.00917002717396
3,1.0810505,100.19362138441652,0.016819723,32.990933350684976
4,1.0817143,100.25514351115802,0.016767174,32.95089186636358
5,1.0820209,100.28355972697447,0.016741274,32.9609405031905
6,1.0823131,100.31064132600109,0.016751857,32.97556796233184
7,1.0824924,100.3272591586687,0.016707785,33.02964374646654
8,1.082631,100.34010484527063,0.016690621,33.06450023946193
9,1.0827476,100.35091153399927,0.016660452,33.01932908960579
10,1.0829428,100.36900300603895,0.016678508,33.06362558407079
11,1.083007,100.3749531725602,0.016663646,33.08698017704622
12,1.0830122,100.37543511751208,0.016646527,33.12961324144139
13,1.0830065,100.37490683169943,0.016678385,33.09359431645563
14,1.0830331,100.37737216549174,0.01668003,33.02986991116988
15,1.0830039,100.3746658592235,0.016706638,32.89022783333322
16,1.0830698,100.38077358467132,0.016703658,32.94819952519899
17,1.0830611,100.37996725369416,0.016647335,32.97751599733328
18,1.0831213,100.38554669332933,0.016676128,32.94486088447657
19,1.0831599,100.38912420777982,0.016680209,32.909097575293046
20,1.0831165,100.38510182106609,0.016677622,32.974854702089
21,1.0831178,100.38522230730402,0.016694715,32.927531366425924
22,1.0831566,100.3888183580988,0.016709365,32.95274193599997
23,1.0830774,100.38147796575485,0.016689874,32.98436502732238
24,1.0831,100.38357257266107,0.016711041,33.075873966911765
25,1.0831488,100.388095440671,0.016694009,33.04566506881142
26,1.0831995,100.39279440395181,0.016715256,33.01736342922372
27,1.0832652,100.39888359305532,0.016715154,32.91862387813611
28,1.0832728,100.39958797413884,0.016687756,32.97293718617516
29,1.0832782,100.40008845543503,0.016693408,32.98823812724019
30,1.0833255,100.40447230086265,0.016714714,32.96913606339278
31,1.0833044,100.4025167165387,0.01669875,33.026653198173406
32,1.0833675,100.40836493316627,0.016687833,32.96129734995463
33,1.0834335,100.41448192678624,0.016718265,32.98926285989011
34,1.0834152,100.41278585128252,0.016686726,33.0189903085868
35,1.0834813,100.41891211307468,0.016695347,33.05952797661862
36,1.0835099,100.42156281030998,0.016651608,33.0788988142076
37,1.083434,100.414528267647,0.016705679,33.093524106571934
38,1.0834185,100.41309170096353,0.016674487,33.076278766637145
39,1.0833987,100.41125660287756,0.016690472,33.129303021719544
40,1.0833408,100.40589033120185,0.016708091,33.11561457799822
41,1.0832559,100.3980216530452,0.016701985,33.10201489953921
42,1.0832385,100.39640899109088,0.016719291,33.00836408003593
43,1.0832475,100.39724312658448,0.016698701,33.05028169168167
44,1.0832443,100.39694654507568,0.016732277,32.99205276098901
45,1.0832225,100.39492608354664,0.016736293,32.94997364406777
46,1.083215,100.39423097063526,0.016742818,32.94138119060777
47,1.0831821,100.39118174199744,0.016733019,32.97730457092211
48,1.0832191,100.39461096569349,0.016737221,33.04818822844041
49,1.0834147,100.41273951042177,0.016759619,33.00010509863014
50,1.0836209,100.43185048139813,0.01669799,33.30116518521906
51,1.0838039,100.44881123643532,0.016659705,33.66833773670203
52,1.0838689,100.45483554833379,0.016586408,33.84132145181812
53,1.0837955,100.4480327099746,0.016568398,33.82322100628929
54,1.0832845,100.40067235028054,0.016552322,33.601759440677974
55,1.0832698,100.39930992897428,0.016727241,33.09692771863465
56,1.0832784,100.4001069917793,0.016770698,33.12547525444853
57,1.0832846,100.40068161845271,0.016782042,33.02459988069229
58,1.0832845,100.40067235028054,0.016757144,33.02585171275646
59,1.0832871,100.4009133227565,0.016742187,33.02320493487967
60,1.0832433,100.39685386335412,0.016750893,33.087368976513076
61,1.0832242,100.39508364247322,0.01677642,33.08336684733516
62,1.0832187,100.39457389300487,0.016748779,33.09397196818181
63,1.0831714,100.3901900475772,0.016757244,33.08835439466426
64,1.0831133,100.38480523955722,0.016751675,33.07562223891411
65,1.0831107,100.38456426708129,0.016767515,33.070856076438815
66,1.0830462,100.3785862960436,0.016765172,33.09446390310784
67,1.082989,100.37328490157293,0.016763413,33.1182935606199
68,1.0829741,100.37190394392235,0.016768437,33.04343161934894
69,1.082945,100.36920690582629,0.016783137,33.05672178150491
70,1.0829226,100.36713083526436,0.016783657,33.10391859276013
71,1.0829127,100.36621328622135,0.016773457,33.078725703504
72,1.082868,100.36207041326963,0.016776096,33.024838381578974
73,1.0828509,100.36048555583174,0.016768556,33.000176481961105
74,1.0828315,100.35868753043435,0.016813269,33.01120294208141
75,1.0828048,100.3562129284699,0.016789082,33.04269511202182
76,1.0827973,100.35551781555854,0.016799796,33.07351925449639
77,1.0827873,100.35459099834338,0.016816609,33.05546528519529
78,1.0826949,100.34602720727544,0.016805891,33.05365605992836
79,1.0827106,100.34748231030322,0.016807092,32.998714617461744
80,1.082697,100.34622183889061,0.01681306,33.040686928828876
81,1.0826631,100.34307992853127,0.016833572,33.03874839745916
82,1.0826367,100.34063313108325,0.016815709,33.09325786000002
83,1.0826498,100.34184726163511,0.016824588,33.05128630423036
84,1.0825667,100.33414541057726,0.016799707,33.05354486012716
85,1.0825397,100.33164300409636,0.016824013,33.119047894594566
86,1.0825267,100.33043814171666,0.016868001,33.065188634851005
87,1.0824869,100.32674940920035,0.016825192,33.10003019695613
88,1.0824267,100.32116996956518,0.016837919,33.05165029307277
89,1.082402,100.31888073104376,0.016840931,33.08608850089604
90,1.0824037,100.31903828997034,0.01684387,33.07900453380161
91,1.0824488,100.32321823561065,0.016812922,33.06277520572455
92,1.0824364,100.32206898226386,0.016833505,33.07907388741136
93,1.0824057,100.31922365341337,0.016797172,33.17219509180042
94,1.0823215,100.31141985246181,0.016825391,33.158713895412774
95,1.0822678,100.30644284401646,0.016839327,33.15800533122743
96,1.0822626,100.30596089906459,0.016822303,33.086813013673584
97,1.0822525,100.30502481367729,0.016827341,33.11078492112425
98,1.0821998,100.30014048695347,0.016819717,33.119227368516924
99,1.0821686,100.2972488172422,0.016835492,33.12151713119271
100,1.0821489,100.29542298732837,0.016855884,33.10315261434986
101,1.0820762,100.28868502617424,0.016827958,33.10355068981053
102,1.0820674,100.2878694270249,0.01684376,33.10099579181821
103,1.0819989,100.28152072910115,0.016834257,33.068672385098864
104,1.0819679,100.2786475957342,0.016870484,33.156406364527705
105,1.0818967,100.27204865716233,0.01684615,33.26849969990763
106,1.0818998,100.27233597049903,0.016868167,33.15910031872148
107,1.0818944,100.27183548920284,0.016862398,33.047753541704125
108,1.081879,100.27040819069153,0.016875703,33.135503253000934
109,1.0818594,100.26859162894984,0.016894393,33.139702067579954
110,1.0818163,100.26459704675254,0.016869167,33.08812796185284
111,1.0818372,100.26653409473221,0.016872121,33.12215168478264
112,1.0817631,100.25966637916797,0.016874326,33.12983132231404
113,1.0817076,100.2545225436239,0.016891409,33.14707936618447
114,1.0816773,100.25171428746198,0.016873032,33.11176113999997
115,1.0816678,100.2508338111076,0.016865592,33.07200785055362
116,1.0816858,100.25250208209486,0.016891314,33.07704007663896
117,1.0816461,100.24882261775072,0.016866513,33.12564543146275
118,1.0816262,100.2469782514926,0.016846569,33.19455518401498
119,1.0816431,100.24854457258618,0.016846646,33.20515895004625
120,1.0816292,100.24725629665714,0.016860796,33.21321991280659
121,1.0815336,100.23839592408032,0.016874639,33.285818318681265
122,1.0814543,100.23104626356421,0.016858164,33.29268501757637
123,1.0813655,100.22281612669369,0.016888082,33.08825680384968
124,1.0813301,100.21953519375207,0.016895493,33.09664346090912
125,1.0812914,100.21594841112945,0.016890073,33.12041445810562
126,1.0812323,100.21047092138791,0.01690381,33.08948261652746
127,1.081223,100.20960898137783,0.016882585,33.103658414431074
128,1.0811514,100.20297297011737,0.016893648,33.18612275874765
129,1.081099,100.19811644791,0.016890604,33.229335555143685
130,1.0810486,100.19344528914564,0.016861327,33.17440381859213
131,1.0809491,100.18422345785494,0.016922431,33.17324922072065
132,1.080871,100.17698501540463,0.016904868,33.226382252479695
133,1.0808053,100.17089582630109,0.016917463,33.142752927338776
134,1.0808114,100.17146118480234,0.016919503,33.12081145732255
135,1.0807651,100.16717002109621,0.016924996,33.16905629147569
136,1.0807942,100.16986705919228,0.016927782,33.15054362750463
137,1.0807575,100.1664656400127,0.016927216,33.26024059363642
138,1.0807548,100.16621539936462,0.016905094,33.23972777777772
139,1.0806944,100.1606174233851,0.016910093,33.19113839022145
140,1.0805949,100.15139559209439,0.016884683,33.21842681403827
141,1.0805397,100.14627956106679,0.016930314,33.14294172388057
142,1.0805308,100.1454546937453,0.016927937,33.09331729691879
143,1.0804807,100.14081133949742,0.016938502,33.07516095588235
144,1.0804266,100.13579725836345,0.016929932,33.07210618454546
145,1.0803614,100.12975441012068,0.016909961,33.00164917181808
146,1.0803467,100.12839198881443,0.016936874,33.0367111828153
147,1.0803097,100.12496276511837,0.016924134,33.059474289134535
148,1.0803193,100.12585250964491,0.016945431,32.99939558588678
149,1.0802523,100.11964283430342,0.016916817,33.09676544963365
150,1.0802526,100.11967063881988,0.016915619,33.11848693146979
151,1.0802072,100.1154628886631,0.01695843,33.17278170173844
152,1.080195,100.11433217166064,0.016921859,33.17682055181818
153,1.0800974,100.1052864356408,0.016937515,33.280683999060166
154,1.0800368,100.09966992331701,0.016959377,33.24986774166659
155,1.0799892,100.09525827337289,0.01693939,33.25469908711775
156,1.0799025,100.08722276811754,0.016948733,33.25915396069463
157,1.0798463,100.08201405536843,0.016936829,33.2093517788104
158,1.0798079,100.07845507726225,0.016945118,33.21498722851916
159,1.0797752,100.07542438496873,0.016952215,33.268286766423394
160,1.0798061,100.07828825016354,0.016940467,33.26481404109578
161,1.0799718,100.09364561141854,0.016907461,33.3446336725254
162,1.0800097,100.09715824866394,0.016890554,33.4950430477502
163,1.0799268,100.08947493395036,0.016835917,33.65523674361309
164,1.0797611,100.07411757269537,0.01684333,33.579858973636355
165,1.079605,100.0596499559669,0.016882733,33.41325988741135
166,1.0795858,100.05787046691384,0.016921215,33.23228164014461
167,1.0794748,100.04758279582569,0.016951231,33.270468333333376
168,1.0796554,100.06432111473124,0.016945964,33.226836304189376
169,1.0797582,100.07384879570296,0.016902175,33.44445736962485
170,1.0798204,100.0796135987812,0.016841857,33.544638783393424
171,1.0798165,100.07925214006728,0.016811211,33.6997851917563
172,1.0797594,100.07396001376878,0.016794989,33.70916483303089
173,1.0797136,100.06971519092343,0.016783172,33.68865029087623
174,1.0795653,100.05597049162279,0.01681269,33.60709978264842
175,1.0793856,100.03931558626655,0.016826557,33.41707197830021
176,1.0791914,100.0213167959484,0.016867647,33.262698161860484
177,1.0791408,100.01662710083974,0.016934106,33.1362293044248
178,1.0790654,100.00963889903754,0.016932286,33.21480224287036
179,1.0790292,100.00628382071868,0.016946023,33.225733132680254
180,1.0789883,100.00249313830874,0.016949367,33.31406264516117
181,1.0789096,99.99519908682552,0.016933674,33.25530032788361
182,1.0788633,99.9909079231194,0.016965367,33.28803297292414
183,1.0788121,99.98616261897783,0.016966091,33.27883850185184
184,1.0787709,99.98234413205144,0.016954506,33.31204274087925
185,1.0787156,99.97721883285166,0.016957657,33.26339138082435
186,1.0787259,99.97817345458327,0.016958373,33.285160238888835
187,1.0787538,99.98075927461353,0.016950103,33.298222516988055
188,1.0788388,99.98863722094228,0.016970133,33.341171031164066
189,1.0789615,100.00000926817214,0.016893782,33.44954523222332
190,1.0789404,99.99805368384818,0.016828442,33.71672997495527
191,1.0788008,99.98511531552472,0.016834514,33.75862710431661
192,1.0785981,99.96632873057368,0.016828304,33.59423332999099
193,1.0784525,99.95283427192112,0.016906656,33.41839411141547
194,1.0783483,99.94317683653928,0.01698024,33.27893225000008
195,1.0785278,99.95981320555119,0.016981285,33.33921243957022
196,1.078721,99.97771931414783,0.016919818,33.45781278899097
197,1.0788525,99.98990696052704,0.016817458,33.73803192850587
198,1.0788983,99.99415178337242,0.016752314,33.9515140027296
199,1.0789151,99.99570883629386,0.016737726,34.035816105839366
200,1.0788383,99.98859088008152,0.016729116,34.11001057518117
201,1.0787574,99.98109292881098,0.016716693,34.0479409339366
202,1.0786352,99.96976722244186,0.016742636,33.983864019462494
203,1.0782585,99.93485401794725,0.016783291,33.852064932172304
204,1.078051,99.91562256073294,0.016864719,33.41536292470161
205,1.0780387,99.91448257555831,0.016969092,33.2468567838828
206,1.0779346,99.90483440834862,0.016935296,33.3027287844037
207,1.0778761,99.89941252763998,0.016978713,33.23113830289333
208,1.0777919,99.89160872668845,0.016958598,33.30106220366979
209,1.0777475,99.8874936582532,0.016978005,33.27446213364059
210,1.0777041,99.88347127153946,0.016978165,33.29656481901285
211,1.0775995,99.87377676346901,0.016969306,33.31054690782133
212,1.0775759,99.87158947484126,0.016995525,33.33828768984441
213,1.0775865,99.87257190108933,0.016991934,33.31325120306863
214,1.0776076,99.8745274854133,0.016954497,33.42292430414314
215,1.0776701,99.88032009300795,0.016944183,33.49450486703601
216,1.0777919,99.89160872668845,0.016908878,33.51466721148594
217,1.0778325,99.89537160458195,0.016849659,33.7513777673772
218,1.0776794,99.88118203301805,0.01684566,33.84579787362644
219,1.0774719,99.86195057580372,0.0168583,33.72178993271884
220,1.0772938,99.84544396120195,0.016914817,33.477879047706466
221,1.0772233,99.83890989983514,0.016979454,33.289344828677734
222,1.0771722,99.83417386386574,0.016973691,33.33185364705889
223,1.0772594,99.84225570998183,0.01698764,33.355104736648244
224,1.0773863,99.85401702044206,0.016943285,33.452772619575214
225,1.0774142,99.85660284047232,0.016912313,33.623721056705676
226,1.0774157,99.8567418630546,0.016854003,33.7128481312384
227,1.0773709,99.85258972193073,0.016841484,33.750074376635546
228,1.0773181,99.84769612703475,0.01683978,33.80898577001865
229,1.0772277,99.8393176994098,0.016812049,33.75642128896989
230,1.0770055,99.81872382088923,0.01687335,33.60400966788988
231,1.0767937,99.7990938322724,0.016915146,33.378334466421435
232,1.07679,99.7987509099028,0.016995352,33.17537592971525
233,1.076749,99.79495095932069,0.017004266,33.25282613959847
234,1.0766691,99.78754568977165,0.016997617,33.24177780974262
235,1.0765746,99.77878726708852,0.016998932,33.36975994702606
236,1.07649,99.77094639344836,0.017000062,33.317320185595584
237,1.0764171,99.76418989594993,0.017003089,33.39420598415664
238,1.0763549,99.7584250928717,0.017006412,33.275007280783605
239,1.0763009,99.7534202799099,0.017046547,33.27820049954172
240,1.0763121,99.75445831519087,0.016993025,33.330355594669086
241,1.0762757,99.75108470052774,0.017005989,33.41350161160705
242,1.0762603,99.74965740201641,0.016986074,33.45938297351601
243,1.0763491,99.75788753888693,0.016955355,33.498067500900866
244,1.076462,99.76835130524594,0.01695258,33.64543964285713
245,1.0764419,99.7664884026435,0.016903428,33.80568600275473
