cycle_number,capacity_ah,soh_pct,resistance_ohm,temperature_c
1,1.0729513,100.0,0.0,
2,1.0740083,100.0985133248825,0.016260354,33.52063488940962
3,1.0743377,100.12921369310985,0.016216327,33.52751622488483
4,1.0748016,100.17244957902565,0.016184255,33.51954907077196
5,1.0752445,100.21372824656626,0.016186936,33.53070599011678
6,1.0755045,100.23796047406812,0.016136996,33.51672299906808
7,1.0757922,100.26477436580765,0.016119881,33.560158797794095
8,1.0758859,100.27350728779582,0.01614666,33.580335372093025
9,1.0760679,100.2904698470471,0.016125089,33.56122210119591
10,1.0762513,100.30756288752343,0.016120763,33.55645319216412
11,1.0762966,100.31178488716124,0.016103169,33.624587972196515
12,1.0762979,100.31190604829874,0.016105633,33.63909808771927
13,1.0763566,100.31737693966167,0.016119672,33.618696349340894
14,1.0763847,100.31999588424935,0.016120808,33.59993929990792
15,1.0764545,100.32650130532488,0.016108232,33.51434798443223
16,1.0763295,100.31485119594896,0.016121861,33.497404802044564
17,1.0764014,100.32155233886198,0.0161223,33.51196756799263
18,1.0764349,100.32467456817471,0.016098386,33.50840149772523
19,1.0764062,100.32199970306203,0.016114799,33.46559372304836
20,1.0765978,100.33985699071337,0.016146682,33.52192225660373
21,1.0764546,100.32651062541235,0.016096238,33.52211027898203
22,1.0764669,100.32765699617494,0.016117666,33.54512071229054
23,1.0763685,100.31848603007425,0.016117105,33.49880933175351
24,1.0764109,100.32243774717455,0.016120879,33.57613120446091
25,1.0764616,100.32716303153741,0.01612119,33.594148639481055
26,1.0762899,100.31116044129868,0.016126294,33.64545822718803
27,1.0764073,100.32210222402453,0.016136514,33.57680989184059
28,1.0764263,100.32387304064967,0.0161376,33.44877192974444
29,1.0764024,100.32164553973699,0.016165961,33.55156293400547
30,1.0764285,100.32407808257469,0.016122896,33.55390958169927
31,1.0764402,100.32516853281226,0.016135423,33.56144237569048
32,1.0764104,100.32239114673706,0.016126454,33.59514754697677
33,1.0764136,100.32268938953706,0.016144915,33.588323788571465
34,1.0764508,100.32615646208734,0.016153637,33.59215198261678
35,1.0763664,100.31829030823674,0.016181931,33.5934071562791
36,1.0764438,100.3255040559623,0.016165059,33.63437748089475
37,1.0763403,100.31585776539906,0.016149901,33.66528888663593
