cycle_number,capacity_ah,soh_pct,resistance_ohm,temperature_c
1,1.0839558,100.0,0.0,
2,1.0852593,100.12025398083576,0.016685704,32.776533945116256
3,1.0860058,100.1891221025802,0.016654616,32.81981681272729
4,1.0863998,100.22547044814927,0.016618475,32.77394444506
5,1.0867909,100.26155125513421,0.016614765,32.78043676704549
6,1.0870752,100.28777926184812,0.016608326,32.768236136531385
7,1.087288,100.3074110586428,0.016572259,32.77464836380421
8,1.0874116,100.31881373760811,0.016558122,32.80263060422395
9,1.0875177,100.3286019596002,0.016572244,32.755574538033336
10,1.0876058,100.33672959727693,0.016561555,32.76522029383878
11,1.0876768,100.3432796798541,0.016557602,32.85302266883721
12,1.0876795,100.34352876750138,0.016547982,32.84736274458065
13,1.0877557,100.35055857443633,0.016557543,32.86894167750937
14,1.0877666,100.35156415049396,0.016563969,32.83159516236163
15,1.0878078,100.3553650434824,0.016547812,32.786868897247665
16,1.0878361,100.35797585104484,0.016537862,32.77584205943392
17,1.087817,100.35621378657692,0.016549688,32.73740159962413
18,1.0878122,100.35577096409281,0.016573612,32.770069337711135
19,1.0878189,100.35638907047687,0.016566275,32.735706573937165
20,1.0878397,100.3583079679079,0.016566632,32.741841678107534
21,1.0878565,100.35985784660224,0.016572226,32.76370630104459
22,1.0878601,100.36018996346532,0.016577002,32.780420265682636
23,1.0878464,100.35892607429197,0.016574267,32.770740809659145
24,1.0877994,100.35459010413523,0.016574016,32.868793075829345
25,1.0878065,100.35524511239295,0.016596124,32.964382702502306
26,1.0878118,100.35573406221916,0.016597347,32.91280459168928
27,1.0878365,100.35801275291854,0.016586276,32.87007689413992
28,1.0878332,100.35770831246072,0.016600886,32.80672410999092
29,1.0878434,100.35864931023939,0.016595682,32.83028823415974
30,1.0878482,100.35909213272349,0.016572747,32.840121904583704
31,1.0878122,100.35577096409281,0.016590431,32.84200220759965
32,1.0878599,100.36017151252845,0.016618606,32.85736540639704
33,1.087808,100.35538349441924,0.01659479,32.875795998155
34,1.0878011,100.35474693709835,0.016608402,32.81585786363634
35,1.087815,100.35602927720852,0.016629344,32.84260136346696
36,1.0877962,100.35429488914585,0.016625701,32.88480221106947
37,1.0877631,100.35124125909931,0.016623696,32.8960618844697
38,1.0877212,100.34737578783195,0.016642816,32.92296183147107
39,1.0876958,100.34503251885363,0.016634384,32.92725578272979
40,1.0876633,100.34203424161761,0.016633965,32.89235929494382
41,1.0876217,100.33819644675548,0.01663884,32.939887512939016
42,1.0875962,100.33584395230875,0.016658608,32.97006570103095
43,1.0875822,100.33455238673015,0.016657425,33.0244619294872
44,1.0875875,100.33504133655633,0.016666809,32.893647504109595
45,1.0875835,100.33467231781961,0.016665868,32.887786267034976
46,1.0875672,100.33316856646739,0.016683331,32.83186510828621
47,1.0874923,100.32625869062188,0.016668005,32.86846618341006
48,1.0875256,100.32933077160526,0.016663065,32.828631747201634
49,1.0875126,100.32813146071085,0.016675137,32.86575550920807
50,1.0876616,100.34187740865448,0.016682232,32.88669809701496
51,1.088024,100.37531050620329,0.016667916,33.156821253246825
52,1.0881838,100.39005280473611,0.016569894,33.7037703730232
53,1.088347,100.4051087691952,0.016477577,34.03042066635685
54,1.0884383,100.41353162186132,0.016422775,34.137133133828996
55,1.0883518,100.4055515916793,0.016382927,34.138789910599
56,1.0875837,100.33469076875643,0.016446477,33.93539029186161
57,1.0874,100.31774358327156,0.016601557,33.086012363295914
58,1.0873675,100.31474530603555,0.016723886,33.0008675275665
59,1.0873307,100.31135033365753,0.01671841,32.98897277092912
60,1.0872722,100.30595343463267,0.0167116,33.019954118421055
61,1.0872747,100.30618407134313,0.01671995,32.99892238935578
62,1.0872298,100.30204183602321,0.01672362,33.01858490243909
63,1.0871797,100.2974198763455,0.016713873,33.05278908790174
64,1.0871463,100.29433856989371,0.016739892,32.984174043639676
65,1.087115,100.29145099827872,0.016727092,33.02552481018515
66,1.0871142,100.29137719453136,0.016744548,33.073095533827555
67,1.087046,100.28508542506991,0.016740659,33.08592417497643
68,1.0870085,100.28162587441297,0.016752295,33.018044214620375
