cycle_number,capacity_ah,soh_pct,resistance_ohm,temperature_c
1,1.0847682,100.0,0.0,
2,1.0860728,100.12026532488692,0.017436398,32.411776454545446
3,1.0867941,100.18675879326109,0.017408649,32.42877376865672
4,1.0872587,100.22958821986117,0.017367965,32.38891455586331
5,1.0876219,100.2630700273109,0.017351789,32.34542644599631
6,1.0878311,100.28235525340806,0.01737432,32.3431245423256
7,1.0879982,100.29775946603152,0.017323991,32.39124259380854
8,1.0881088,100.30795519263931,0.017315419,32.4109491887141
9,1.0882163,100.31786514390816,0.017331457,32.391463613531045
10,1.0882884,100.32451172517779,0.017304897,32.38451847735862
11,1.0883306,100.32840195721076,0.017296202,32.45313189106143
12,1.0883155,100.32700995475345,0.017314315,32.44823270441981
13,1.0882871,100.32439188390663,0.017320553,32.43778459310981
14,1.0882784,100.32358986924581,0.017304802,32.420011820607094
15,1.0882617,100.32205036983939,0.017299583,32.35498890875918
16,1.0882808,100.32381111466945,0.017300129,32.31858276365348
17,1.0883181,100.32724963729578,0.017293163,32.34058609255716
18,1.0882283,100.31897137102655,0.017308764,32.390235896200174
19,1.0882391,100.31996697543309,0.017313518,32.30420158156678
20,1.0882655,100.32240067509355,0.017305782,32.30727965306125
21,1.0882182,100.31804029653524,0.017315272,32.370839187784895
22,1.0881574,100.31243541246877,0.017311731,32.373783848901034
23,1.0881282,100.30974359314737,0.017321635,32.341954106363694
24,1.0880395,100.30156673103066,0.01731658,32.50623698073399
25,1.087991,100.29709572976051,0.017335681,32.53060557380068
26,1.0879718,100.2953257663711,0.017323496,32.505049696691096
27,1.0879831,100.29636746357424,0.017338829,32.43829548611116
28,1.0879592,100.29416422789679,0.017367903,32.348433077562326
29,1.0879099,100.28961947815212,0.017332438,32.42261007813945
30,1.0878115,100.28054841578135,0.017326772,32.427537815837965
31,1.0877413,100.27407698713881,0.017330384,32.432903503231785
32,1.0877568,100.27550586383339,0.017340379,32.46638456835203
33,1.0877119,100.27136673069876,0.01735477,32.45839702345213
34,1.0876515,100.26579872086958,0.017326705,32.42158742115032
35,1.0876306,100.26387204197174,0.017356815,32.441881668198505
36,1.0876824,100.26864725569942,0.017327657,32.414681791393825
37,1.0876429,100.26500592476808,0.017328504,32.467458743230615
38,1.0875809,100.25929041798976,0.017369414,32.51274238218919
39,1.0875462,100.25609157790576,0.017348453,32.49878805762079
40,1.087532,100.25478254248235,0.017348237,32.500813731797294
41,1.087424,100.24482649841688,0.017385827,32.50352264887633
42,1.0873928,100.24195030790908,0.017393747,32.59026158240739
43,1.0872999,100.23338626630095,0.017383251,32.56566415534879
44,1.0872773,100.23130287189466,0.017402867,32.41834616936933
45,1.0872414,100.2279934090988,0.017379804,32.402646053470875
46,1.0872419,100.22803950189542,0.017393554,32.38465484976958
47,1.0871578,100.22028669350742,0.017388454,32.413843895467146
48,1.087142,100.21883016113489,0.017415714,32.4376348482309
49,1.0871128,100.21613834181349,0.017415902,32.4750203299725
50,1.0871708,100.221485106219,0.017420786,32.47428531111114
51,1.0874091,100.24345293307822,0.017389311,32.71394163041474
52,1.0875859,100.25975134595575,0.017245956,33.20895842228463
53,1.0877079,100.27099798832599,0.017218202,33.49922047537879
54,1.0877076,100.27097033264802,0.017177103,33.6422027099165
55,1.087539,100.25542784163473,0.017159244,33.59446726476009
56,1.0868872,100.19534127198789,0.017142953,33.25299205797101
57,1.086821,100.18923858571813,0.017411483,32.62450104878055
58,1.086729,100.18075751114385,0.017441796,32.53553653093257
59,1.0866588,100.1742860825013,0.017444758,32.517562341831876
60,1.0866474,100.17323516673883,0.017455937,32.52850978787883
61,1.0865711,100.16620140597779,0.017479815,32.56401300369338
62,1.0865448,100.16377692487666,0.017455705,32.55822784155603
63,1.0865014,100.15977607013184,0.017469067,32.53386958872455
64,1.0864503,100.1550653863194,0.017465817,32.599374234693826
65,1.0864272,100.15293589911649,0.017479634,32.55083334572492
66,1.0863463,100.14547808462673,0.017470954,32.624851532771494
67,1.0863063,100.14179066089879,0.017477402,32.55784521229054
68,1.0862248,100.1342775350531,0.017480517,32.593298560111855
69,1.0861968,100.13169633844355,0.017477386,32.6082339663024
70,1.0861969,100.13170555700286,0.017502893,32.606131220435216
71,1.0860702,100.12002564234459,0.017494768,32.52442278571423
72,1.0860333,100.11662399395556,0.017483355,32.53066019169024
73,1.086006,100.11410732726125,0.01748527,32.51182375000011
74,1.0858845,100.10290677768761,0.017520048,32.533444749084246
75,1.0858769,100.10220616717929,0.017498903,32.550722350371736
76,1.0858591,100.10056526362037,0.017515205,32.562240994464915
77,1.085827,100.0976061060787,0.017527932,32.53252801731995
78,1.0858155,100.09654597175692,0.017502764,32.54154282935779
79,1.0857114,100.08694945150494,0.017525077,32.52971306549823
80,1.0856551,100.08175940260786,0.017513514,32.560306484460725
81,1.0856036,100.07701184455813,0.017535711,32.527535071294594
82,1.0855857,100.07536172243987,0.017532991,32.53634755914963
83,1.0855186,100.06917606913623,0.017543033,32.53086973611112
84,1.0854858,100.06615238167933,0.017545968,32.570386970452425
85,1.0854019,100.05841801040995,0.017548086,32.5918984686925
86,1.0853981,100.05806770515579,0.017540835,32.60008891078067
87,1.0853372,100.05245360253,0.017521478,32.62385424929708
88,1.0852987,100.04890445719185,0.017552944,32.65172493302746
89,1.0852065,100.04040494549895,0.017549355,32.66784301024207
90,1.0851643,100.03651471346598,0.017548308,32.62377290985132
91,1.085121,100.03252307728047,0.017545529,32.637906974813475
92,1.085063,100.02717631287497,0.017565763,32.66716132222213
93,1.085,100.02136862050344,0.017546527,32.632677928571454
94,1.0849959,100.02099065957132,0.017575238,32.65547937235021
95,1.0849918,100.0206126986392,0.01755742,32.678438399065335
96,1.084878,100.0101219781332,0.017580083,32.66454181244194
97,1.0848078,100.00365054949067,0.01754922,32.72731615478421
98,1.0847286,99.99634945050934,0.017582605,32.71359060280381
99,1.0847102,99.99465323559447,0.017574858,32.69045487834101
100,1.084736,99.99703162389899,0.017589169,32.67792940789477
101,1.0846921,99.9929846763576,0.017591191,32.63375968860054
102,1.0846997,99.9936852868659,0.01758495,32.65495521964783
103,1.0845964,99.98416251508846,0.017596548,32.656980335159766
104,1.0845646,99.98123101322476,0.017565593,32.633537738697946
105,1.0844976,99.97505457848044,0.01761906,32.67350964135406
106,1.0844685,99.97237197771838,0.017572518,32.66768888219189
107,1.0844045,99.96647209975366,0.017627398,32.66802608088235
108,1.0842886,99.95578778950194,0.017616769,32.75928175641023
109,1.0842526,99.95246910814679,0.017622456,32.841818550831746
110,1.0842952,99.95639621441703,0.01760615,32.5450034604592
111,1.0842513,99.95234926687563,0.017587127,32.459969500646864
112,1.0841979,99.94742655619882,0.017605338,32.54930829729728
113,1.0841783,99.94561971857213,0.017616929,32.5411851235371
114,1.0841459,99.9426329053525,0.017611597,32.68613973664821
115,1.0841173,99.939996397387,0.017635936,32.713439880485545
116,1.0839832,99.92763430933907,0.01761329,32.610840175765645
117,1.0839459,99.92419578671277,0.017630119,32.57617032588706
118,1.0838646,99.91670109798572,0.017634308,32.762882761290356
119,1.0838283,99.91335476095261,0.017665097,32.58296191258279
120,1.0838103,99.91169542027502,0.017641358,32.67411824512532
121,1.0837886,99.90969499290263,0.017636318,32.51778191564624
122,1.0836865,99.90028284383705,0.017628219,32.76216295467421
123,1.0837245,99.9037858963786,0.017651897,32.58423029740267
124,1.0836641,99.8982178865494,0.017644202,32.793493616589835
125,1.0835977,99.89209676316102,0.017643841,32.70238457810411
126,1.0835142,99.88439926612892,0.017658671,32.845014147250666
127,1.083457,99.87912625019794,0.017669957,32.489638727642266
128,1.0833999,99.87386245282633,0.017676616,32.69418954026217
129,1.0833495,99.8692162989291,0.017676357,32.72028841187553
130,1.0833073,99.86532606689612,0.017667377,32.695633579925634
131,1.0832274,99.85796043799955,0.017665686,32.69526890168541
132,1.0832385,99.85898369808406,0.017653005,32.807887045078154
133,1.0831667,99.85236477249241,0.017665653,32.88565880335502
134,1.083097,99.84593943664646,0.017680423,32.85184997841728
135,1.0830382,99.84051892376638,0.017692925,32.85000961966606
136,1.0829393,99.83140176859904,0.017690487,32.720779036458346
137,1.0828798,99.82591672580371,0.017690904,32.90245624605388
138,1.0828642,99.82447863054982,0.017696466,32.615220531413556
139,1.082845,99.82270866716041,0.017706536,32.81682089074067
140,1.0827752,99.81627411275514,0.017696967,32.806281744228976
141,1.0827591,99.81478992470466,0.017706061,32.69216880211089
142,1.0827312,99.8122179466544,0.017699311,32.6690005089975
143,1.0826916,99.80856739716374,0.017703574,32.86781968126746
144,1.0825275,99.79343974131986,0.017719794,32.81397849347013
145,1.0825275,99.79343974131986,0.017724022,32.69968656573701
146,1.0824507,99.7863598877622,0.017707583,32.79166085010484
147,1.0824722,99.78834187801596,0.017677307,32.5796087913386
148,1.0824128,99.78286605377995,0.017702326,32.748048380094716
149,1.0823176,99.77408998530747,0.017707225,32.645140192156944
150,1.0822452,99.76741574835988,0.017716927,32.803552895032816
151,1.0822026,99.76348864208961,0.01769907,32.77416492930235
152,1.0821954,99.76282490581858,0.017727643,32.76812469368519
153,1.0821354,99.75729377022667,0.017726209,32.57297550255753
154,1.0820333,99.74788162116108,0.01773048,32.61074417647051
155,1.0819975,99.74458137692457,0.017717116,32.767259053470845
156,1.0818865,99.73434877607953,0.017727874,32.66340181373838
157,1.0818635,99.73222850743598,0.017719718,32.80644976894295
158,1.081795,99.72591379430186,0.017738732,32.943044203947444
159,1.0817273,99.71967282964232,0.017733466,32.72305532637076
160,1.0816679,99.71419700540632,0.017735012,32.9151820310442
161,1.081597,99.70766104684851,0.017727243,32.92035116759771
162,1.0815639,99.70460970371364,0.017746687,32.77958817562257
163,1.0814884,99.69764969142716,0.017743079,32.76160454889181
164,1.0814433,99.6934921211739,0.017754775,32.98028981028034
165,1.0814627,99.69528052168197,0.017757293,33.04717417547177
166,1.0816005,99.70798369642472,0.017750023,32.845432136422076
167,1.0816877,99.71602228015165,0.017679345,32.95511524320825
168,1.0816456,99.71214126667799,0.017641662,33.41194984939197
169,1.0814537,99.69445085134316,0.017604828,33.207905674623035
170,1.0812519,99.67584779863569,0.017664656,32.956345945876265
171,1.0811032,99.66213980092705,0.017743062,32.858870930718915
172,1.08099,99.65170439177695,0.017788671,32.92285121929027
173,1.0810748,99.6595217300802,0.017736273,32.93203231756142
174,1.0811677,99.66808577168835,0.017754277,32.93975389868426
175,1.081267,99.67723980109298,0.017685216,33.11823219816275
176,1.0812852,99.6789175788892,0.017619336,33.39579172941179
177,1.0812193,99.67284254829741,0.017585959,33.27450180186172
178,1.0811313,99.66473021609593,0.01758931,33.30582782179487
179,1.0810524,99.65745677279256,0.017582551,33.352449606978844
180,1.0809504,99.64805384228632,0.017647015,33.30676988776443
181,1.0806407,99.61950396407269,0.017645961,33.09200842191783
182,1.0805054,99.60703125331291,0.017751884,32.93685852582156
183,1.0804741,99.60414584424579,0.017794644,32.83363886442222
184,1.0803717,99.59470603950226,0.017805517,32.67954100510206
185,1.0803038,99.58844663772408,0.017800583,32.76651485070786
186,1.0802526,99.5837267353523,0.017785879,32.77999474445897
187,1.0801431,99.57363241289704,0.017815802,32.955148343836825
188,1.0800934,99.56905078891508,0.017791331,32.96317566384181
189,1.0799946,99.55994285230706,0.017807072,32.98321423358348
190,1.0799385,99.55477124052861,0.017813776,33.038140132652956
191,1.0798665,99.54813387781833,0.017803144,33.02758737820515
192,1.0798469,99.54632704019161,0.017798981,32.899130712276325
193,1.0798345,99.54518393883596,0.017789133,33.10535754139535
194,1.0799236,99.55339767518997,0.017738333,33.113331804744526
195,1.0800099,99.56135329188301,0.017719129,33.23102482803742
196,1.0799667,99.55737087425682,0.017646298,33.5138109199272
197,1.0798023,99.54221556273497,0.01763197,33.56575582292643
198,1.0795784,99.52157520841779,0.017692812,33.160998248062015
199,1.0793684,99.50221623384607,0.01776132,33.13271825422129
200,1.0792074,99.48737435334111,0.017799163,33.028330681267526
201,1.0794281,99.50771971376004,0.017828168,32.88386801656048
202,1.0796275,99.52610152104384,0.017750736,33.26280127495293
203,1.079748,99.53720988502427,0.017672081,33.31235574636736
204,1.0797782,99.53999388993888,0.017605377,33.55739320716111
205,1.0797794,99.54010451265071,0.017570511,33.73454601025645
206,1.0796978,99.5325821682457,0.017569469,33.72080832650446
207,1.0795912,99.52275518401075,0.017549634,33.88556848603353
208,1.0794448,99.50925921316647,0.017551227,33.58752336030335
209,1.079038,99.47175811385324,0.017587768,33.43613144415919
210,1.0787221,99.44263668496181,0.01768606,33.31263084191174
211,1.0786326,99.43438607437052,0.017816406,32.731274728791774
212,1.078549,99.42667935877914,0.01785833,32.79251486633038
213,1.0784571,99.41820750276419,0.017836116,32.74628481249998
214,1.0783277,99.40627868700427,0.017837636,32.93659079458452
215,1.078244,99.39856275285355,0.017852586,32.99453636230565
216,1.0781633,99.39112337548241,0.017825348,32.86594739819586
217,1.0780566,99.38128717268813,0.017869268,32.910044981603114
218,1.0780109,99.37707429107896,0.017844034,32.87972780921053
219,1.0780158,99.37752600048563,0.017858338,32.93791713986926
220,1.0779655,99.37288906514773,0.01782744,33.06023777260641
221,1.0780346,99.37925908963777,0.017813442,33.10978557087127
222,1.0780666,99.38220902862012,0.017777484,33.12694726530617
223,1.0781775,99.39243241090584,0.017711926,33.42880998818184
224,1.0781142,99.38659706285637,0.017661281,33.68754886018514
225,1.0778519,99.36241678176036,0.017662719,33.43202776806078
226,1.0775942,99.3386605543931,0.017729949,33.43581112825275
227,1.0774198,99.32258338693924,0.017819706,33.09494736219733
228,1.0772977,99.31132752600969,0.017851032,33.052817506950824
229,1.0773063,99.31212032211121,0.017860448,32.95324401928022
230,1.0774019,99.320933264821,0.017835511,33.10790075000004
231,1.0774224,99.32282306948156,0.017763361,33.165849473411136
232,1.0774868,99.32875982168355,0.017694844,33.471303911334616
233,1.0774852,99.32861232473444,0.017706627,33.40929008914721
234,1.077359,99.31697850287277,0.017680658,33.562003857271115
235,1.0772456,99.30652465660404,0.017695824,33.372218915708835
236,1.0771494,99.29765640253834,0.01768565,33.50859411470858
237,1.0767807,99.263667574326,0.017694242,33.34933655807627
238,1.0765764,99.24483405763553,0.017784182,33.0672324874184
239,1.0765334,99.24087007712798,0.017881412,32.746686932806334
240,1.0764252,99.2308955959439,0.017861936,32.79590939000005
241,1.0763254,99.22169547374267,0.017879285,32.932062752511406
242,1.0761999,99.21012618179626,0.017876303,33.07166679687508
243,1.0760896,99.19995811086643,0.017916074,32.97503403361355
244,1.0760074,99.1923804551055,0.017896291,32.85052868575068
245,1.0758879,99.18136427671827,0.017895805,33.02310421421802
246,1.0758185,99.17496659655029,0.017887574,33.069800953081895
247,1.0758188,99.17499425222826,0.017897863,32.92429317419347
248,1.0757679,99.17030200553445,0.017902631,32.951345034615336
249,1.0757253,99.16637489926418,0.017828127,33.29656581668192
250,1.0757642,99.16996091883962,0.017851843,33.23997040668523
251,1.0758264,99.17569486273656,0.017805064,33.28722868877552
252,1.0757084,99.16481696273912,0.017729547,33.63049854770646
253,1.0754821,99.1439553629983,0.017733708,33.56010086312853
254,1.0751987,99.11782996588579,0.017787822,33.184035113520416
255,1.0750569,99.10475804877024,0.017837465,33.08952908018435
256,1.0748971,99.09002679097709,0.017897232,32.87176065743076
257,1.0749167,99.09183362860378,0.017896812,33.07874134003662
258,1.0750165,99.10103375080502,0.017872555,33.07016912936604
