cycle_number,capacity_ah,soh_pct
1,2.4877266818495007,100.0
2,2.4863321973725028,99.94394543069494
3,2.484275462941081,99.86127017354438
4,2.481325809667969,99.74270195241975
5,2.4789078238416886,99.64550534943591
6,2.4766083640039067,99.55307317613654
7,2.47398853580892,99.44776304644661
8,2.4714082036892355,99.34404055399956
9,2.46932198613444,99.2601801536583
10,2.4672151357986123,99.17549037036339
11,2.465223485984159,99.09543134181398
12,2.462942015429686,99.00372228988643
13,2.460972920399848,98.9245699037258
14,2.4586475827148444,98.83109750975386
15,2.4568106993679466,98.75725968181642
16,2.455025583661566,98.68550277542455
17,2.4533431617659502,98.61787388725564
18,2.45117252470486,98.53062004715629
19,2.449368167213543,98.45808967215642
20,2.447386809135741,98.378444344064
21,2.445605033731554,98.30682170894146
22,2.4437913328298615,98.23391575368017
23,2.4422796921430105,98.17315181615118
24,2.440445656763238,98.09942846892201
25,2.438304623998482,98.01336464284428
26,2.4370951219580084,97.96474587578687
27,2.4353709850846355,97.89544015639446
28,2.434009461716037,97.84071053603334
29,2.432396865544705,97.77588845637733
30,2.4307364441324872,97.7091439291617
31,2.4290032393044703,97.63947370209605
32,2.4279815323583978,97.59840379865663
33,2.426240039968533,97.52840043363382
34,2.4251208720898445,97.48341285976352
35,2.4232602718223744,97.40862167466086
36,2.4220353758946396,97.35938411425394
37,2.4200771595524087,97.28066902241858
38,2.419395975545247,97.25328723598152
39,2.4182582647781037,97.20755428728405
40,2.4168269889246967,97.15002080244227
41,2.4156907823600258,97.10434831868588
42,2.4141942157253693,97.04419031798687
43,2.4128057578786897,96.98837800320126
44,2.4114881541916233,96.9354138372951
45,2.4102814379964195,96.8869070538125
46,2.4093680536610247,96.85019143139067
47,2.4078521509271913,96.78925617090192
48,2.406613560718316,96.73946813679382
49,2.4052214033648,96.68350711166701
50,2.4224803269141986,97.37726996251877
51,2.4022841083848734,96.56543566107894
52,2.400787495118816,96.50527578592155
53,2.3999030193381072,96.46972221055647
54,2.3978798708620865,96.38839701953843
55,2.3969527386962888,96.35112877087744
56,2.395181809090713,96.27994210802993
57,2.3945299350385185,96.25373850387395
58,2.3931459491221796,96.19810594880121
59,2.3916572007459855,96.13826222131074
60,2.3903305544645197,96.08493456714578
61,2.3893632854459628,96.04605292369138
62,2.3882420082893865,96.00098056245663
63,2.3867937386311846,95.94276397183322
64,2.385550310785048,95.89278147756612
65,2.3846060206472424,95.8548235240379
66,2.38377815912001,95.82154569117657
67,2.3824417101812068,95.76782399624302
68,2.3815639232839625,95.73253929621353
69,2.380125245854493,95.67470828768812
70,2.378727374536134,95.61851757636289
71,2.3772005514648438,95.55714334733564
72,2.3766851416536445,95.53642524293295
73,2.3753328703634966,95.48206753153265
74,2.3743939733620874,95.4443263677521
75,2.3735147546397557,95.40898411216001
76,2.3720089072520607,95.34845304985797
77,2.370949881895075,95.30588304549566
78,2.370317093625218,95.28044663905784
79,2.3686291774527994,95.21259689556578
80,2.3675469153266055,95.16909283484681
81,2.3665050956575526,95.12721445340507
82,2.365593108176542,95.09055498081652
83,2.3642801847781034,95.03777895007256
84,2.3633582812310125,95.00072087798543
85,2.3620147590842,94.94671485889117
86,2.361030790705294,94.90716194553919
87,2.3597487850374357,94.85562872538232
88,2.3589002464339193,94.82151972901599
89,2.358137654240993,94.79086554990178
90,2.3566291536979165,94.73022783780573
91,2.355858258136394,94.69923988534508
92,2.3547898309130875,94.65629195094772
93,2.3539092664290364,94.62089559931167
94,2.3524507821804472,94.56226840930601
95,2.3518899640380853,94.53972501069018
96,2.350416517434895,94.4804963738009
97,2.3498393025401483,94.4572938693233
98,2.3486936519618067,94.41124176132043
99,2.347660507715386,94.36971210880841
100,2.3728931357851835,95.38399668652731
101,2.3496086424012588,94.44802194485618
102,2.3465694445263656,94.32585426875787
103,2.3447469431016703,94.25259455586446
104,2.3435592217437065,94.20485131434884
105,2.3413407119390204,94.11567311720717
106,2.3406355949077677,94.08732928681786
107,2.3388605989165594,94.01597916607678
108,2.33783189794108,93.97462812124597
109,2.3362444552761508,93.91081714568699
110,2.335164588981663,93.86740939103424
111,2.3339332732052958,93.81791376977687
112,2.3328717522471787,93.7752434488826
113,2.33168766362576,93.72764623371997
114,2.3307639559570323,93.69051564073854
115,2.3295229921978082,93.64063219621555
116,2.3279392197026905,93.57696875172734
117,2.3266214752039933,93.52399892556791
118,2.327121798810221,93.54411060463129
119,2.327456160225152,93.55755104474758
120,2.325350141315103,93.47289468255899
121,2.3247925179470474,93.45047970537826
122,2.322950052113173,93.37641747630312
123,2.3228645736908637,93.37298147093594
124,2.3206158630381943,93.28258927998199
125,2.319077215180122,93.22073972595751
126,2.31789583378852,93.17325133423742
127,2.316841627398546,93.1308750395397
128,2.315728472017688,93.0861291521004
129,2.315220872047526,93.0657249825481
130,2.314311140915799,93.02915620920318
131,2.3134462269433587,92.99438896653336
132,2.3123675947488067,92.9510308194177
133,2.311692002553168,92.92387380894031
134,2.310706757234701,92.88426956601221
135,2.3093072874658196,92.8280146012248
136,2.308461124289823,92.79400109073065
137,2.307153580530599,92.74144130718354
138,2.3063938008143454,92.71090018215573
139,2.3054418354220934,92.6726337038003
140,2.3043666162944874,92.62941275290362
141,2.3037807521799056,92.60586257277907
142,2.303827104889866,92.60772582850964
143,2.3025886682926444,92.55794396918172
144,2.301492056458333,92.51386308833929
145,2.300954307141384,92.49224699518595
146,2.300048233127713,92.45582522826591
147,2.2989748900455726,92.41267968941023
148,2.298264871383463,92.38413882648948
149,2.2960719738688153,92.29599017532747
150,2.325853831195338,93.49314167688958
151,2.293980917501086,92.2119352675683
152,2.292110125151909,92.13673438787252
153,2.2908691847265614,92.08685188130934
154,2.289454885270182,92.03000080250322
155,2.2889363654812303,92.00915768526147
156,2.287876326238064,91.96654692536971
157,2.2868784994146063,91.92643693938379
158,2.285750254361979,91.88108448724913
159,2.284855667765299,91.84512448395749
160,2.2839521264203566,91.80880452358826
161,2.283100926378038,91.77458854445642
162,2.282515442792426,91.75105366058499
163,2.2818997299310984,91.72630364018204
164,2.280563384669054,91.67258611277862
165,2.279905165718859,91.64612746058836
166,2.278854852300346,91.6039076529955
167,2.278078302725154,91.57269242421424
168,2.277530966737196,91.55069097236861
169,2.276787990233831,91.52082529183441
170,2.275969491731771,91.48792382769724
171,2.2751174906613487,91.45367564936484
172,2.2739470349788404,91.40662644210875
173,2.2729371445556645,91.36603153148035
174,2.272155900181748,91.33462758426955
175,2.2710618701671006,91.2906504857149
176,2.2689242153521048,91.20472244423864
177,2.2686880460156247,91.19522906467233
178,2.268337700513781,91.18114610674935
179,2.2669454741503903,91.12518230760902
180,2.2667049048139116,91.11551205973839
181,2.2653679286474606,91.06176917165484
182,2.264283311939019,91.0181704629882
183,2.2631676973600254,90.97332572232062
184,2.2624845720057505,90.9458658988899
185,2.2618081957812497,90.91867737253628
186,2.260923836189236,90.88312846764791
187,2.259288225801866,90.81738127768111
188,2.2581851721999784,90.77304145490494
189,2.257310361045466,90.73787637182346
190,2.2563247694167763,90.69825820814494
191,2.2557086881705724,90.67349337964914
192,2.254450560035806,90.62291997285386
193,2.25356603870497,90.58736456649474
194,2.253160041613497,90.57104456259579
195,2.25236467558648,90.53907296246706
196,2.251147250337456,90.49013570348654
197,2.250643392179364,90.46988194483338
198,2.249125159713542,90.40885303531134
199,2.248618202319879,90.38847469562627
200,2.2826670701806635,91.75714867855235
201,2.252113153964302,90.5289624618235
202,2.2492214350244124,90.41272304689953
203,2.2470662734385844,90.32609127977044
204,2.245181056770834,90.25031058080921
205,2.243470344686414,90.18154450224836
