cycle_number,capacity_ah,soh_pct
1,2.4710922648874254,100.0
2,2.469173348748101,99.92234542729987
3,2.4661887541927077,99.80156505022522
4,2.463672550607909,99.69973948828437
5,2.46090381961263,99.58769466362844
6,2.4586248964662007,99.49547135093346
7,2.456239132717557,99.39892441974257
8,2.453896219211155,99.30411154934946
9,2.4510014323017058,99.18696550221144
10,2.4489228218731016,99.10284843146746
11,2.446143328428275,98.99036807270784
12,2.444407955132378,98.92014109977949
13,2.4419412658623587,98.82031927988757
14,2.439573527057021,98.72450178092235
15,2.4379407333981677,98.6584259940303
16,2.435966461090224,98.57853127152248
17,2.4338153028040916,98.49147833882958
18,2.4320439092491326,98.41979370041565
19,2.429521441645778,98.31771464658196
20,2.4282851555327687,98.26768470109687
21,2.4258536905957033,98.16928833720489
22,2.4243799889607742,98.10965067592167
23,2.4227169858721256,98.04235237580238
24,2.4210495014293043,97.97487272453581
25,2.4193071932118064,97.90436510965412
26,2.4178194891688367,97.84416079983903
27,2.415863842020671,97.76501979907778
28,2.414752900469023,97.7200622890959
29,2.4134199864998376,97.66612201385304
30,2.4109749487179912,97.56717638496704
31,2.409801044345161,97.51967089965957
32,2.4076343344249156,97.43198862445549
33,2.405958897418349,97.36418714935989
34,2.4049156546747525,97.3219692703102
35,2.4040105092526596,97.28533990462627
36,2.4019293033105464,97.20111779881154
37,2.4001948910999893,97.13092971902181
38,2.399275321415743,97.09371663324137
39,2.3984610574742278,97.06076505336371
40,2.3967351398128263,96.99092073043309
41,2.3948673204850257,96.91533394015653
42,2.3932354772569435,96.84929661523469
43,2.3921629321847875,96.80589293147119
44,2.390644779697537,96.74445643600632
45,2.389549761608073,96.70014331564964
46,2.3887471175569672,96.66766196873634
47,2.387185583774414,96.6044699218532
48,2.385774770247668,96.54737721241484
49,2.384476213900553,96.49482731917263
50,2.411911733937581,97.6050861479047
51,2.38197471592448,96.39359686284295
52,2.380538620538465,96.33548104877883
53,2.379127018340386,96.2783564234406
54,2.378121462941895,96.23766367340535
55,2.3770672625553386,96.1950023611777
56,2.3757678043600805,96.14241597200387
57,2.374222719145508,96.07988956469295
58,2.3733702906317804,96.04539354340551
59,2.3717014246039487,95.9778579822472
60,2.370835620296766,95.9428206702259
61,2.3689515691113265,95.86657701019706
62,2.368237081037055,95.83766315358298
63,2.3671487839168304,95.79362201696946
64,2.3661732773328983,95.75414528039458
65,2.365190093889431,95.71435787717061
66,2.364549415596789,95.68843094996738
67,2.3631718757161475,95.63268475626124
68,2.3616953839469415,95.57293418400677
69,2.360206335726725,95.51267547811484
70,2.359209568786351,95.47233837882733
71,2.3580179562489154,95.42411628067391
72,2.3571682020979803,95.38972848532488
73,2.3554408949492727,95.31982793271293
74,2.354793053237033,95.29361111671439
75,2.3537346706363955,95.25078055892112
76,2.352656619759657,95.20715406661823
77,2.3516689094205736,95.16718346927883
78,2.3507161465033635,95.12862712191988
79,2.3505285121883137,95.12103394874232
80,2.3488883027411567,95.05465806021468
81,2.3472685348407656,94.9891093988633
82,2.346138214897462,94.94336768539657
83,2.346015148303493,94.93838743452866
84,2.3457728331258143,94.92858143978205
85,2.344462211988117,94.8755433093844
86,2.3423254872677965,94.78907447328783
87,2.3412759080642367,94.74660017079117
88,2.3395657412337227,94.67739325145375
89,2.3389419809176997,94.65215095982076
90,2.33766635093126,94.60052884904144
91,2.336762915084093,94.56396866632369
92,2.335761768341199,94.5234543254745
93,2.3348740870610882,94.48753169754498
94,2.3336637646381284,94.43855244896905
95,2.333100471238878,94.41575712856543
96,2.3317007965391694,94.35911518445039
97,2.3307152019677724,94.31923020785919
98,2.3299947244455304,94.29007397065674
99,2.3285627619365776,94.232125405591
100,2.3608386404862474,95.538263545728
101,2.33095775292562,94.32904574414222
102,2.3278288844986985,94.2024269014798
103,2.325668685838487,94.11500812352051
104,2.3236507434600147,94.03334616345748
105,2.3221001889830193,93.97059842639288
106,2.320963677957628,93.92460617262154
107,2.3187937741783307,93.83679464853843
108,2.3167194806214737,93.75285227267771
109,2.3159440604033747,93.72147261805627
110,2.314874838941785,93.67820343394757
111,2.313653585482584,93.62878182891266
112,2.312481226622449,93.58133888731174
113,2.311371727156303,93.53643973555157
114,2.3103723009681536,93.49599502199916
115,2.3093270277072495,93.453694972108
116,2.3082195984109157,93.40887959584424
117,2.3072472718467876,93.36953154810259
118,2.306239718857151,93.32875795967965
119,2.3049309382798935,93.27579431296137
120,2.3024589270168727,93.17575712300507
121,2.3019492467591696,93.15513141570368
122,2.3014826946554905,93.13625101571584
123,2.300539148794217,93.09806766357312
124,2.29940408000434,93.05213377409414
125,2.298684375662163,93.02300882589194
126,2.29725463354438,92.9651501154707
127,2.296067389641656,92.9171048069408
128,2.2954361904961473,92.89156148124317
129,2.2944101555593517,92.85003996659256
