cycle_number,capacity_ah,soh_pct
1,2.487197960857067,100.0
2,2.4858157116870125,99.94442544615234
3,2.483438886397841,99.84886307731088
4,2.4810531792613375,99.75294360591981
5,2.4786280664225244,99.65543979331709
6,2.476420616482476,99.5666873106121
7,2.473868744014893,99.46408701470708
8,2.471619316594918,99.37364679019034
9,2.469153045055879,99.27448815553991
10,2.467384678053114,99.20338939176658
11,2.465123619796685,99.11248153915439
12,2.463399375782605,99.04315677927538
13,2.460738536124541,98.93617536083022
14,2.459199394366048,98.87429280131082
15,2.4568908633283164,98.78147626342107
16,2.4550322244984257,98.70674804077288
17,2.4524770059011494,98.60401321075572
18,2.4512838977267797,98.5560432383954
19,2.449219911751031,98.47305885161835
20,2.447863771697454,98.41853403795575
21,2.4461456726856836,98.34945634334483
22,2.4443645277029096,98.27784382955198
23,2.4427617913136124,98.21340439149677
24,2.441086690522054,98.14605547846608
25,2.4395385064099107,98.08380936309817
26,2.437936030393472,98.01938039356466
27,2.4368077407417803,97.97401650739845
28,2.4350439697368724,97.9031025297953
29,2.4331586281871216,97.82730070061156
30,2.4321542508738876,97.78691881991526
31,2.4306136172132704,97.72497627714772
32,2.428984840688207,97.65948987233809
33,2.427772742275123,97.61075638058716
34,2.4264256636507153,97.55659588972122
35,2.4254342186797406,97.51673396531561
36,2.423522187260878,97.43985904627202
37,2.4221196759545887,97.38346983526583
38,2.420807361355388,97.3307070628668
39,2.4195683600499125,97.28089191646612
40,2.4179847742362446,97.21722244428939
41,2.4167038891807717,97.1657233245719
42,2.4151026816825354,97.10134535693781
43,2.4142797389812576,97.06825821573598
44,2.4125867558656156,97.00019032800505
45,2.41137892491835,96.9516284135023
46,2.4097519053728567,96.88621264961463
47,2.4085921093750007,96.83958202285679
48,2.40766010570611,96.80210998872205
49,2.40652303948663,96.75639323286366
50,2.422130083929713,97.3838882971369
51,2.403391917156845,96.63050368249164
52,2.402167565522867,96.58127753912684
53,2.400701342205538,96.52232673020835
54,2.399552625761446,96.47614156673644
55,2.3979565339135744,96.41196927836252
56,2.396780375679391,96.36468079338087
57,2.3954009119112163,96.30921822908627
58,2.394187541865776,96.26043361022857
59,2.393144383687065,96.21849251043967
60,2.39234088395752,96.18618709116102
61,2.3910592293744592,96.13465703190433
62,2.38992362793864,96.0889991689722
63,2.389117054492729,96.05657016820085
64,2.3879269984129476,96.00872290801045
65,2.3868183959696463,95.96415056351884
66,2.3858476924563266,95.9251225678146
67,2.38502915214681,95.89221242867816
68,2.383302127414417,95.82277586755305
69,2.3824003188049336,95.78651785256285
70,2.381390833309192,95.7459305928582
71,2.3806008936705214,95.71417036906008
72,2.378970895526394,95.64863484797252
73,2.377941147954916,95.60723293354174
74,2.3772107285015176,95.57786577158302
75,2.3755755944235553,95.51212375572037
76,2.374901153834905,95.48500727366851
77,2.373781177829185,95.43997764501225
78,2.372572231421036,95.39137088241533
79,2.3710318842359768,95.32943985765169
80,2.3706120583614108,95.31256038600637
81,2.3693356308106814,95.2612404842206
82,2.3680697152893067,95.21034322789853
83,2.367559347633733,95.18982344364308
84,2.3668690490718602,95.16206937771281
85,2.36508689896403,95.0904164519756
86,2.3646043840489357,95.07101651185471
87,2.363278632165799,95.01771348153702
88,2.3622743360982263,94.97733486739459
89,2.3613152326483813,94.93877326253084
90,2.3603630810169833,94.90049116169357
91,2.35928065730618,94.8569713563609
92,2.358163720448947,94.81206391936507
93,2.3570422655404997,94.76697483011297
94,2.3561203248593507,94.72990738732562
95,2.3553389121596933,94.69848999667336
96,2.354207551139459,94.65300262341079
97,2.3533195348273384,94.61729913996894
98,2.3522631537617995,94.57482640228724
99,2.351277866717121,94.53521206277006
100,2.370577755608181,95.31118121338842
101,2.3522630495307095,94.57482221158384
102,2.349090522277427,94.4472679395391
103,2.3466878320001894,94.35066564591187
104,2.3446041457805715,94.26688919335722
105,2.342958037966581,94.20070596870454
106,2.3415379191592063,94.14360883250052
107,2.3402958584174263,94.0936706787497
108,2.339064222726101,94.04415167339876
109,2.3380996504222282,94.00537018840829
110,2.336897635138076,93.95704209779913
111,2.3348565391764344,93.87497802434122
112,2.334765707978244,93.87132607545658
113,2.3332866411669935,93.81185888247363
114,2.3325969609947372,93.78412967944637
115,2.3318103599898263,93.75250368837969
116,2.3296324499635164,93.66493888410656
117,2.3295486883086483,93.66157117248142
118,2.328986253837213,93.63895799571436
119,2.3273020506350353,93.57124311219148
120,2.3260528587712943,93.52101824535738
121,2.3252225304678014,93.48763415946794
122,2.3244172935002982,93.45525889299637
123,2.3239145575739193,93.43504594918205
124,2.32299177512546,93.39794466239337
125,2.3214184005315484,93.33468574136366
126,2.32010423568088,93.28184857796329
127,2.31932459519233,93.25050244063046
128,2.3184353213049302,93.21474839525912
129,2.3179288579729542,93.1943855877968
130,2.317086331236845,93.16051105310478
131,2.3154140430844463,93.09327522472617
132,2.3148208705490454,93.0694261968347
133,2.313664533504773,93.02293464037355
134,2.3129629814725745,92.99472811868772
135,2.3128691724540222,92.9909564438943
136,2.311071206588133,92.91866763157677
