cycle_number,capacity_ah,soh_pct
1,2.4868400130636923,100.0
2,2.4856282032237407,99.95127109771494
3,2.4830408737934038,99.84723025002287
4,2.4806132247960067,99.74961041985108
5,2.4783667286322704,99.65927504837823
6,2.476257743606229,99.57446922995153
7,2.4741564317051883,99.48997196072624
8,2.4721932674777563,99.41102984072177
9,2.469435983494466,99.30015483594438
10,2.467811005185546,99.23481173786072
11,2.465869414174262,99.15673711299203
12,2.464091418136393,99.0852409158692
13,2.4622675406684027,99.01189974963378
14,2.460031734845919,98.9219942546788
15,2.4580446707052945,98.8420910791554
16,2.456150896106229,98.76593923226868
17,2.4543469564393448,98.69339979839245
18,2.4527082731602645,98.62750560051595
19,2.4508363744417325,98.55223341940663
20,2.449139675499674,98.48400631460112
21,2.44733281108724,98.41134927181017
22,2.445769691272244,98.34849360732092
23,2.4440218087874346,98.27820832657798
24,2.4425803818142375,98.22024613497639
25,2.4408138232910153,98.1492098594644
26,2.439508727020398,98.09672975363686
27,2.4377600773806423,98.0264136243093
28,2.4362357000254993,97.96511585898723
29,2.43514583082194,97.92129039382526
30,2.4334214587939456,97.85195050790834
31,2.432127183085938,97.79990551501741
32,2.430591400124782,97.7381491111841
33,2.429451818396267,97.6923246221728
34,2.427679042118056,97.62103832032395
35,2.4263276899999995,97.56669818943664
36,2.425066362713217,97.51597810772023
37,2.423630889785157,97.4582553382409
38,2.4218804328461365,97.38786653438441
39,2.420391330600586,97.32798724027107
40,2.41901587999783,97.27267806897214
41,2.417972809775934,97.2307344692063
42,2.416556683158094,97.17378964724747
43,2.415264299148764,97.12182072272716
44,2.414050461659071,97.07301028525163
45,2.4130408511870662,97.03241215804195
46,2.411873955647786,96.98548933497531
47,2.4104773583946395,96.9293298214638
48,2.4095892392713765,96.89361706476865
49,2.40814194934733,96.83541911409857
50,2.4203297097924805,97.32550936442134
51,2.4045669800694447,96.69166361478597
52,2.403570036329752,96.6515748380872
53,2.402422479193792,96.60542964459135
54,2.400734433055014,96.53755048349092
55,2.3994221437131076,96.48478113222534
56,2.3982075609331597,96.435940725381
57,2.3974019284998924,96.40354489657678
58,2.3960571162277566,96.34946774384193
59,2.3949430390418827,96.30466883518591
60,2.3936828306635207,96.25399374665017
61,2.392218087462023,96.19509397047626
62,2.3912466641444223,96.15603141267208
63,2.390433595113389,96.1233365458225
64,2.389224236725803,96.07470622054089
65,2.388377579713541,96.0406607247384
