cycle_number,capacity_ah,soh_pct
1,2.4874106396461317,100.0
2,2.485740991398515,99.93287605106272
3,2.4829065309305824,99.81892379795441
4,2.480078876336262,99.70524515763458
5,2.4776064086478673,99.60584590087387
6,2.4754107880969234,99.51757657710608
7,2.473125105044082,99.42568652017657
8,2.4705859698672152,99.32360706709407
9,2.469050110351562,99.26186175286354
10,2.4662411862559694,99.14893612446821
11,2.4640501769135206,99.06085218257591
12,2.4623834520388463,98.99384576039097
13,2.4598776196819383,98.89310516223769
14,2.458023203641356,98.818553095481
15,2.45562039767361,98.72195441050923
16,2.4537870163464395,98.6482479907509
17,2.451776208491075,98.56740858999757
18,2.450130771770563,98.50125800374995
19,2.4480765899316417,98.41867486262397
20,2.44655371870497,98.35745170942204
21,2.4448609823018383,98.28939956008443
22,2.4434322657241476,98.23196165437965
23,2.441569322548286,98.15706677589965
24,2.440911118554824,98.13060536325747
25,2.438859667256266,98.04813199654188
26,2.4374527206857657,97.99156929844631
27,2.435435757798122,97.91048245032015
28,2.4341040481229648,97.85694445969119
29,2.4324612006450748,97.79089796733867
30,2.431391673398709,97.747900352497
31,2.431076762537298,97.7352401645734
32,2.429179426174991,97.65896259576083
33,2.4278763133624963,97.60657426905172
34,2.425672256574842,97.51796578790574
35,2.4246687903263324,97.47762398697766
36,2.4232451900187195,97.42039176786102
37,2.4228571716699214,97.40479247988607
38,2.422211323130968,97.37882778677674
39,2.4208824706269,97.32540466142348
40,2.4188741797294107,97.2446664485414
41,2.4176398190983077,97.1950421279154
42,2.416453488079698,97.14734871534809
43,2.415279235442168,97.10014088328313
44,2.414307406612413,97.06107098407689
45,2.414002711925862,97.0488215114046
46,2.412180680992433,96.97557140527464
47,2.411102910278455,96.93224238284465
48,2.40941702353814,96.86446560672879
49,2.408309002103272,96.8199204312275
50,2.4239542035944273,97.44889585015476
51,2.40551931922092,96.70776834673096
52,2.405206285108912,96.69518360872999
53,2.4035386952297637,96.62814241124659
54,2.40241273529188,96.58287606398821
55,2.4003079355216483,96.4982579580477
56,2.3991400833728016,96.4513074413042
57,2.3981402837270793,96.4111130467886
58,2.39684194391276,96.3589166062964
59,2.3960366112390123,96.32654026035208
60,2.3960869005837657,96.32856201518226
61,2.3945818289025893,96.26805444730473
62,2.392714023892413,96.19296411117746
63,2.3917262271496584,96.15325226275925
64,2.3904661813411447,96.10259533509196
65,2.3894585048320853,96.06208427137783
66,2.3885682038259537,96.02629199036313
67,2.3888946880105255,96.03941745422374
68,2.387202728697238,95.97139654580114
69,2.3856425414850553,95.90867319858556
70,2.384404835072428,95.85891436934764
71,2.3839206635838504,95.83944948965065
72,2.38261186988905,95.78683277755896
73,2.3817071632910145,95.75046135646687
74,2.380512769860703,95.70244381520229
75,2.379653286546766,95.66789048089399
76,2.3791401062944875,95.64725937784655
77,2.3775384581087255,95.58286919794486
78,2.376897007709148,95.55708132081055
79,2.375673539088136,95.50789488566744
80,2.3750341477514643,95.48218978790513
81,2.3739499486101607,95.43860232695184
82,2.3730847109700526,95.40381765463769
83,2.371857917672119,95.35449755933939
84,2.370404264318035,95.29605713414725
85,2.3694415550453014,95.25735386346932
86,2.3692129843537044,95.24816476184074
87,2.368870054065757,95.23437812434385
88,2.3670770695320638,95.16229575462509
89,2.366601745592854,95.14318656808251
90,2.365258161659479,95.08917120319022
91,2.3648696128531888,95.07355058952484
92,2.3634970211296924,95.01836904042239
93,2.36298235859063,94.99767834581576
94,2.36222647954956,94.9672901570293
95,2.3608865443731,94.91342148110168
96,2.359382678814696,94.85296240231371
97,2.3587579024755865,94.82784486324913
98,2.3574698296906225,94.77606118248352
99,2.3581725923993617,94.80431396461519
100,2.3757279419486492,95.5100820139062
101,2.359330940771483,94.85088240625721
102,2.3549829449864372,94.6760823263772
103,2.3526085870066997,94.58062732019955
104,2.3509987462843145,94.51590778026005
105,2.348712619245606,94.42399987401124
106,2.3490352599960675,94.4369708224071
107,2.3478451704535597,94.38912630797354
108,2.3452964196461332,94.28666028299146
109,2.3441296508138016,94.23975331822518
110,2.343068788749729,94.19710406493486
111,2.3420607455623355,94.15657825985362
112,2.340728720300156,94.10302758185341
113,2.339726033742132,94.06271712639253
114,2.3387981887913685,94.0254154868492
115,2.337969766418321,93.99211087844061
116,2.336913124771998,93.9496312962807
117,2.3350089337462037,93.87307815320717
118,2.33472538550049,93.86167881924943
119,2.333715715521241,93.82108761315116
120,2.332557097997776,93.7745083509659
121,2.3326665555737307,93.77890881360806
122,2.3307896949764,93.70345442069778
123,2.3294613406366653,93.65005132277085
124,2.328498650707872,93.61134882976673
125,2.329356350935872,93.64583047965313
126,2.3273768854347088,93.5662511183039
127,2.3258560404718684,93.5051094258708
128,2.325012545052629,93.47119884408768
129,2.3247464036587164,93.46049930820605
130,2.3238337511805547,93.42380844327143
131,2.3222854914189988,93.36156460878433
132,2.3212051861290135,93.31813369019105
133,2.320414624621448,93.28635118130549
134,2.320877132605386,93.3049451350567
135,2.319001430310464,93.2295373087402
136,2.3177468593842225,93.17910048474963
137,2.31646121065552,93.12741425698286
138,2.3171368793048783,93.15457779156733
139,2.3152985907481547,93.08067408916196
140,2.313592208474528,93.01207334240833
141,2.3132578892041016,92.99863288890629
142,2.313615326408284,93.01300273996686
143,2.3116973771044944,92.9358964804205
144,2.310311840765922,92.88019452608741
145,2.3094355378393563,92.84496500215602
146,2.3086706852298993,92.8142160539419
147,2.307577513992917,92.77026789276745
148,2.306674176000433,92.73395149297058
149,2.306000409889867,92.70686444510534
150,2.328201164033882,93.59938913685359
151,2.3042492924816895,92.63646523637532
152,2.3026959359912103,92.57401650090233
153,2.3015725412750947,92.52885328184192
154,2.3005972801132533,92.48964539447917
155,2.2998224338378903,92.45849467641867
156,2.2986616986166726,92.41183027759698
157,2.2978673003442385,92.37989352136653
158,2.296817214958361,92.33767751693443
159,2.295829124424099,92.29795385737806
160,2.2948111787779406,92.25702994920087
161,2.293930580732013,92.22162775095134
162,2.29309093658556,92.18787199976694
163,2.291630750793728,92.12916895457776
164,2.291187959900987,92.11136767618474
165,2.2903354580220556,92.07709501266294
166,2.289473871183539,92.0424571115145
167,2.2888575899256716,92.0176810955224
